Crosswalk2023_CBSA Code,Crosswalk2023_CBSA Title,Crosswalk2023_State Name,NRI_AVLN_EALPE,NRI_CFLD_EALPE,NRI_CWAV_EALPE,NRI_ERQK_EALPE,NRI_HAIL_EALPE,NRI_HWAV_EALPE,NRI_HRCN_EALPE,NRI_ISTM_EALPE,NRI_LNDS_EALPE,NRI_LTNG_EALPE,NRI_RFLD_EALPE,NRI_SWND_EALPE,NRI_TRND_EALPE,NRI_TSUN_EALPE,NRI_VLCN_EALPE,NRI_WFIR_EALPE,NRI_WNTW_EALPE,NRI_AVLN_EALB,NRI_CFLD_EALB,NRI_CWAV_EALB,NRI_ERQK_EALB,NRI_HAIL_EALB,NRI_HWAV_EALB,NRI_HRCN_EALB,NRI_ISTM_EALB,NRI_LNDS_EALB,NRI_LTNG_EALB,NRI_RFLD_EALB,NRI_SWND_EALB,NRI_TRND_EALB,NRI_TSUN_EALB,NRI_VLCN_EALB,NRI_WFIR_EALB,NRI_WNTW_EALB,NRI_AVLN_EXPPE,NRI_CFLD_EXPPE,NRI_CWAV_EXPPE,NRI_ERQK_EXPPE,NRI_HAIL_EXPPE,NRI_HWAV_EXPPE,NRI_HRCN_EXPPE,NRI_ISTM_EXPPE,NRI_LNDS_EXPPE,NRI_LTNG_EXPPE,NRI_RFLD_EXPPE,NRI_SWND_EXPPE,NRI_TRND_EXPPE,NRI_TSUN_EXPPE,NRI_VLCN_EXPPE,NRI_WFIR_EXPPE,NRI_WNTW_EXPPE,NRI_AVLN_EXPB,NRI_CFLD_EXPB,NRI_CWAV_EXPB,NRI_ERQK_EXPB,NRI_HAIL_EXPB,NRI_HWAV_EXPB,NRI_HRCN_EXPB,NRI_ISTM_EXPB,NRI_LNDS_EXPB,NRI_LTNG_EXPB,NRI_RFLD_EXPB,NRI_SWND_EXPB,NRI_TRND_EXPB,NRI_TSUN_EXPB,NRI_VLCN_EXPB,NRI_WFIR_EXPB,NRI_WNTW_EXPB,NRI_BUILDVALUE,NRI_POPULATION,NRI_AREA,Migration16to20_A_Inflow_Estimate,Migration16to20_A_Outflow_Estimate,Migration16to20_A_NetMigration_Estimate,Migration16to20_A_GrossMigration_Estimate,Migration16to20_A_Inflow_MOE,Migration16to20_A_Outflow_MOE,Migration16to20_A_NetMigration_MOE,Migration16to20_A_GrossMigration_MOE,HousingPI25_Metro Area,HousingPI25_GEOID.1,HousingPI25_1980,HousingPI25_1981,HousingPI25_1982,HousingPI25_1983,HousingPI25_1984,HousingPI25_1985,HousingPI25_1986,HousingPI25_1987,HousingPI25_1988,HousingPI25_1989,HousingPI25_1990,HousingPI25_1991,HousingPI25_1992,HousingPI25_1993,HousingPI25_1994,HousingPI25_1995,HousingPI25_1996,HousingPI25_1997,HousingPI25_1998,HousingPI25_1999,HousingPI25_2000,HousingPI25_2001,HousingPI25_2002,HousingPI25_2003,HousingPI25_2004,HousingPI25_2005,HousingPI25_2006,HousingPI25_2007,HousingPI25_2008,HousingPI25_2009,HousingPI25_2010,HousingPI25_2011,HousingPI25_2012,HousingPI25_2013,HousingPI25_2014,HousingPI25_2015,HousingPI25_2016,HousingPI25_2017,HousingPI25_2018,HousingPI25_2019,HousingPI25_2020,HousingPI25_2021,HousingPI25_2022,HousingPI25_2023,HousingPI25_2024,Labor_Force_2015,Labor_Force_2016,Labor_Force_2017,Labor_Force_2018,Labor_Force_2019,Labor_Force_2020,Labor_Force_2021,Labor_Force_2022,Labor_Force_2023,Labor_Force_2024,Employed_2015,Employed_2016,Employed_2017,Employed_2018,Employed_2019,Employed_2020,Employed_2021,Employed_2022,Employed_2023,Employed_2024,Unemployed_2015,Unemployed_2016,Unemployed_2017,Unemployed_2018,Unemployed_2019,Unemployed_2020,Unemployed_2021,Unemployed_2022,Unemployed_2023,Unemployed_2024
40340,"Rochester, MN",Minnesota,0.0,0.0,1491928.8248252582,9659.591108797553,230560.3729124652,790321.9755351931,0.0,163694.3355233592,116150.14348068889,247379.4264224478,575136.4654129825,53679.624070769685,7809302.086381688,0.0,0.0,10630.12066699477,1091193.5029887594,0.0,0.0,12582.423645926923,36080.3,2365617.1733477493,10210.636395779768,0.0,240059.44408924747,131687.76356858216,220998.6938323625,5561183.402378836,3113855.109831241,9065879.67134372,0.0,0.0,78968.6697205014,183168.9655819949,0.0,0.0,2620822800000.0,2625416400000.0,2620822800000.0,2620822800000.0,0.0,2619986264931.997,995917641604.6,2620822800000.0,37488382299.71389,2620822800000.0,2620822800000.0,0.0,0.0,735270215316.2684,2620822800000.0,0.0,0.0,56671444830.0,56670822000.0,56671444830.0,56671444830.0,0.0,56657390648.731,23070347771.811485,56671444830.0,1160754474.3087616,56671444830.0,56671444830.0,0.0,0.0,15967062150.15298,56671444830.0,56671444830.0,225933.0,2531.2899729,11358.0,11026.0,332.0,22384.0,1065.7208827831048,927.3769460149416,1400.162133468835,1424.521323111732,"Rochester, MN",40340.0,2.4,2.3,2.0,2.1,2.1,2.1,2.1,2.1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.9,1.9,1.9,2.0,2.1,2.2,2.2,2.3,2.3,2.4,2.4,2.3,2.2,2.2,2.1,2.0,2.0,2.0,2.0,2.0,2.4,2.3,2.8,3.2,3.3,3.6,3.8,3.7,3.9,119413.0,118913.0,120332.0,121356.0,123709.0,126726.0,123829.0,124009.0,125561.0,127861.0,115518.0,115033.0,116796.0,118170.0,120152.0,119803.0,119927.0,121286.0,122584.0,124680.0,3895.0,3880.0,3536.0,3186.0,3557.0,6923.0,3902.0,2723.0,2977.0,3181.0
40380,"Rochester, NY",New York,0.0,6988.883162248309,1291189.073721558,351560.23125672736,81586.73967982821,1414477.1103945307,17990.25107726617,270771.566615599,98729.60321952496,758339.504107181,2405456.671574395,794807.471688223,5658082.820427404,0.0,0.0,20529.21628156454,297178.29115572426,0.0,53691.18086276386,19654.21749218164,1754152.9,229380.7052986212,9.033099561676838,2523856.949273747,1589082.947863697,396498.9146016122,34974.76955586554,2633665.461720268,993680.9728241744,1682913.2232486913,0.0,0.0,226524.30511984372,211071.93590203457,0.0,19965814194.112053,12341239361685.06,12358187600000.0,12341240000000.0,12341239361685.062,12262763038886.574,12334476041303.37,2465960344170.424,12341240000000.0,196396112905.40643,12341240000000.0,12341240000000.0,0.0,0.0,1255432417723.6367,12341239361685.062,0.0,350750730.7776739,202989132000.6649,202986397000.0,202989150968.0,202989132000.6648,202021138093.41785,202891005964.9942,43531932951.83793,202989150968.0,4204869525.512245,202989150968.0,202989150968.0,0.0,0.0,20274966155.884583,202989132000.6649,202989150968.0,1063900.0,4919.15386716,38777.0,36423.0,2354.0,75200.0,1681.8953594085451,2075.405261629641,2697.0203929521927,2646.4619778111305,"Rochester, NY",40380.0,2.1,2.1,2.1,2.3,2.3,2.4,2.5,2.5,2.5,2.4,2.4,2.4,2.5,2.4,2.4,2.3,2.3,2.2,2.2,2.1,2.0,2.1,2.2,2.2,2.3,2.4,2.3,2.3,2.2,2.2,2.4,2.4,2.4,2.5,2.4,2.5,2.4,2.4,2.4,2.5,2.7,2.9,3.0,3.1,3.3,519699.0,526507.0,524516.0,526359.0,527441.0,518290.0,510130.0,510696.0,515766.0,513028.0,493070.0,501628.0,499162.0,504482.0,506699.0,477693.0,484765.0,493330.0,498199.0,494342.0,26629.0,24879.0,25354.0,21877.0,20742.0,40597.0,25365.0,17366.0,17567.0,18686.0
40420,"Rockford, IL",Illinois,0.0,0.0,5271980.21356291,167849.3969437877,16058.229292239876,1472419.49774447,119.63826135615908,230416.46475128847,34800.000000003536,1182471.5578240792,1645238.3286587694,1071256.7760302238,11198044.758658782,0.0,0.0,3591.8720351389384,603439.8477715439,0.0,0.0,1182.5473754168756,626437.2,8790377.188760567,5510.690152836851,25886.9207780742,1460823.789659684,8999.999999999975,46693.36910359416,2188848.122131818,2179904.114731478,9035791.732022136,0.0,0.0,55284.99124384113,40607.94437974256,0.0,0.0,3927284316986.224,3930056800000.0,3927284400000.0,3927284316986.224,3898883361381.968,3927284316986.224,236814905058.04187,3927284400000.0,87078918475.38332,3927284400000.0,3927284400000.0,0.0,0.0,232149089644.94348,3927284316986.224,0.0,0.0,73148055427.88846,73147370000.0,73148055775.0,73148055427.88847,72614175208.28531,73148055427.88847,4225310456.151177,73148055775.0,2192339147.188365,73148055775.0,73148055775.0,0.0,0.0,4645330052.248289,73148055427.88846,73148055775.0,338559.0,809.30530005,12616.0,13392.0,-776.0,26008.0,1386.3379818788778,1437.800055640561,1992.171428366545,2003.0798785869724,"Rockford, IL",40420.0,1.8,1.8,1.7,1.7,1.6,1.6,1.5,1.5,1.5,1.5,1.6,1.7,1.8,1.8,1.8,1.7,1.7,1.6,1.6,1.6,1.6,1.7,1.9,2.1,2.3,2.6,2.5,2.5,2.4,2.3,2.4,2.0,1.9,1.8,1.7,1.8,2.0,2.2,2.1,2.2,2.3,2.6,2.6,2.6,2.8,168632.0,170867.0,168195.0,171199.0,168976.0,162711.0,161085.0,159941.0,160210.0,160669.0,157002.0,159829.0,157456.0,161490.0,159801.0,144817.0,147611.0,150256.0,150254.0,151661.0,11630.0,11038.0,10739.0,9709.0,9175.0,17894.0,13474.0,9685.0,9956.0,9008.0
40580,"Rocky Mount, NC",North Carolina,0.0,0.0,0.0,34659.32437919482,214761.4734157845,1219919.5933047952,255267.00441342735,28490.42549984989,34799.99999999409,419733.8100259775,2652946.405748618,305654.9513522519,3718087.6424613055,0.0,0.0,5081.932820954095,409403.7364606977,0.0,0.0,0.0,215974.5,93925.90404068734,15792.101126337726,10356340.41866909,190620.93864300425,7330.285975985221,61670.08672400981,9929157.49359114,118026.85509765091,2507195.6937539717,0.0,0.0,16222.155091581466,45002.800164893335,0.0,0.0,0.0,1668892000000.0,1668138000000.0,1668138000000.0,1668067450772.8584,1668117644817.4255,63194264291.095634,1668138000000.0,65756165760.336006,1668138000000.0,1668138000000.0,0.0,0.0,270228963008.42657,1668138000000.0,0.0,0.0,0.0,26051016000.0,26051439556.0,26051439556.0,26050677810.38709,26051317279.5531,786030929.445696,26051439556.0,1502178568.580272,26051439556.0,26051439556.0,0.0,0.0,3647060644.87396,26051439556.0,26051439556.0,143805.0,1060.29211158,7053.0,6385.0,668.0,13438.0,977.9616556900378,840.8269738775035,1321.5456859299263,1256.9976133628893,"Rocky Mount, NC",40580.0,3.3,3.3,3.2,3.0,3.0,3.0,3.0,3.0,2.9,2.8,2.7,2.7,2.7,2.7,2.7,2.7,2.6,2.7,2.8,2.8,2.8,3.0,3.1,3.2,3.2,3.3,3.2,3.1,3.2,3.2,2.9,2.8,2.7,2.7,2.7,2.7,2.8,2.7,2.7,2.8,2.8,3.1,3.4,3.4,3.4,65825.0,66558.0,65810.0,65093.0,64961.0,62692.0,63655.0,64011.0,63761.0,63616.0,60569.0,61783.0,61523.0,61404.0,61690.0,57191.0,59281.0,60554.0,60697.0,60591.0,5256.0,4775.0,4287.0,3689.0,3271.0,5501.0,4374.0,3457.0,3064.0,3025.0
40660,"Rome, GA",Georgia,0.0,0.0,34181.1357213182,326306.2589011703,5072.1579086314205,0.0,6706.237127837988,6845.678938096874,17399.999999999964,257823.93455710445,437222.5470950369,303136.6730852178,5121101.835579543,0.0,0.0,79.07129235455953,25408.529803539703,0.0,0.0,1341.3099427685036,1491158.7,534669.848346635,0.0,443178.91492264817,107978.09812049412,105000.0,95431.84826758032,94695.83287496264,436194.818700938,3722467.230210015,0.0,0.0,9808.939513774078,1905.694424016625,0.0,0.0,1142971199185.912,1143574400000.0,1142971200000.0,0.0,1142940002584.12,1142788967306.9167,469278276839.57794,1142971200000.0,37419628351.19319,1142971200000.0,1142971200000.0,0.0,0.0,72314857489.542,1142971199185.912,0.0,0.0,19302351770.9188,19302052000.0,19302351788.0,0.0,19301987109.17572,19300935720.265503,8388572720.638507,19302351788.0,787044657.4744376,19302351788.0,19302351788.0,0.0,0.0,1032116380.8766603,19302351770.9188,19302351788.0,98532.0,523.69925673,5158.0,5335.0,-177.0,10493.0,853.5016110119535,759.3595986092491,1128.5712206148091,1156.2776483180846,"Rome, GA",40660.0,2.7,2.8,2.7,2.7,2.6,2.5,2.5,2.4,2.4,2.3,2.2,2.2,2.2,2.2,2.2,2.3,2.4,2.5,2.6,2.6,2.7,2.8,3.0,3.0,3.1,3.2,3.1,3.0,3.0,3.1,3.0,2.8,2.8,2.8,2.8,2.7,2.7,2.8,2.9,3.0,2.9,3.2,3.5,3.7,3.9,42516.0,43430.0,44524.0,44404.0,44067.0,43048.0,43637.0,44905.0,46847.0,47865.0,39638.0,40771.0,42168.0,42462.0,42270.0,40325.0,42007.0,43475.0,45332.0,46179.0,2878.0,2659.0,2356.0,1942.0,1797.0,2723.0,1630.0,1430.0,1515.0,1686.0
40900,"Sacramento-Roseville-Folsom, CA",California,1105655.440306062,0.0,0.0,37157818.985734895,25486.93372369072,18620310.08597298,0.0,0.0,185009.7664657661,708995.3606873413,485148.0775342024,9623.228708764262,589601.6175552142,0.0,0.0,36886.01933890767,130179.77670879608,1503.6538883016772,0.0,0.0,153785282.5,6173.587147406173,1579.5810132883378,0.0,0.0,768134.6209065603,28542.245964290603,3741324.839330268,17820.591107753822,2099006.304404825,0.0,0.0,39596299.37045677,4402.951147850374,116000000.0,0.0,0.0,27809631200000.0,27800710800000.0,27298028433073.42,0.0,0.0,2767410263102.943,27800710800000.0,1865693399350.4143,27800710800000.0,27800710800000.0,0.0,0.0,1267423431321.5833,27800624425980.387,2000000.0,0.0,0.0,444988076000.0,444993481886.0,428287376396.7462,0.0,0.0,59040678825.59012,444993481886.0,31565933968.72379,444993481886.0,444993481886.0,0.0,0.0,25111283210.25196,444992752843.8347,444993481886.0,2396613.0,5360.09543004,102384.0,90023.0,12361.0,192407.0,3697.265340762007,3735.712114175824,5177.093972490745,5334.024278159971,"Sacramento-Roseville-Folsom, CA",40900.0,3.4,3.6,3.4,3.3,3.1,3.0,3.0,3.0,3.1,3.4,4.0,4.0,3.9,3.7,3.5,3.3,3.0,2.9,3.0,2.9,3.0,3.5,4.2,4.9,6.1,6.9,6.6,5.7,3.7,3.1,3.3,3.0,3.1,4.1,4.5,4.6,4.8,5.0,5.0,5.0,5.2,5.9,6.0,5.6,5.6,1053388.0,1094364.0,1102458.0,1114411.0,1124039.0,1115245.0,1126004.0,1139662.0,1163430.0,1180715.0,991456.0,1037535.0,1053007.0,1073024.0,1083668.0,1018454.0,1054613.0,1096626.0,1114533.0,1125580.0,61932.0,56829.0,49451.0,41387.0,40371.0,96791.0,71391.0,43036.0,48897.0,55135.0
40980,"Saginaw, MI",Michigan,0.0,0.0,648437.0695319981,31659.258200611304,28615.85350486038,796134.4361013006,1546.0462221321754,3329.212666660859,16607.734277367286,320873.1808338104,1552118.2066827845,362684.8322030183,4968014.238291549,0.0,0.0,1266.458982448367,286649.826838753,0.0,0.0,5053.4999524126,111733.2,36.88376109214001,2457.1951553848226,184239.2308210888,418812.0332151149,2976.598198325501,18278.295950150816,220251.24950404916,4093967.30872466,3176539.136051051,0.0,0.0,10477.13494402918,97026.36133308256,0.0,0.0,2204776501709.348,2205438400000.0,2204777200000.0,2204776501709.348,2197684358511.1824,2204697157337.2764,3321546855.4734583,2204777200000.0,119869319005.29749,2204777200000.0,2204777200000.0,0.0,0.0,39352257741.936935,2204776501709.348,0.0,0.0,36676999436.36784,36676399000.0,36677004245.0,36676999436.36784,36559231544.173775,36675221835.90328,59531963.96651003,36677004245.0,2244046588.405248,36677004245.0,36677004245.0,0.0,0.0,522373742.5868844,36676999436.36784,36677004245.0,190067.0,824.20311714,8111.0,9166.0,-1055.0,17277.0,995.371287510344,992.1179365377888,1438.1029170403626,1372.8138985310427,"Saginaw, MI",40980.0,2.0,2.0,1.9,1.8,1.7,1.6,1.6,1.7,1.7,1.8,1.8,1.9,2.0,1.9,1.9,2.0,2.1,2.1,2.2,2.2,2.2,2.3,2.5,2.6,2.6,2.6,2.5,2.4,2.3,2.2,2.1,2.0,2.0,2.1,2.1,2.2,2.2,2.1,2.1,2.1,2.2,2.4,2.6,2.6,2.7,88754.0,89311.0,87626.0,87150.0,86968.0,85123.0,81659.0,83053.0,84587.0,85502.0,83697.0,84599.0,82996.0,83001.0,82779.0,76349.0,76129.0,78570.0,80188.0,80460.0,5057.0,4712.0,4630.0,4149.0,4189.0,8774.0,5530.0,4483.0,4399.0,5042.0
41060,"St. Cloud, MN",Minnesota,0.0,0.0,692700.9594554002,4544.037941587405,227745.62297164305,1619876.1136331146,0.0,65445.88183502541,34800.00000000111,1154288.9205923527,68865.23754734467,1743315.714122449,4959224.477066877,0.0,0.0,99800.96510249464,362524.123606802,0.0,0.0,1203.750201908114,20801.0,2158562.411139877,8918.732767046862,0.0,878629.1784863886,109499.9999999996,20781.62846873958,1012123.9984538968,1478503.5590590336,6697701.842317827,0.0,0.0,1413272.6933868555,844022.6223016422,0.0,0.0,2314524800000.0,2316183600000.0,2314524800000.0,2314524800000.0,0.0,2314524800000.0,369245193279.8655,2314524800000.0,26209627412.093605,2314524800000.0,2314524800000.0,0.0,0.0,240348078729.19205,2314524800000.0,0.0,0.0,52790703890.0,52790156000.0,52790703890.0,52790703890.0,0.0,52790703890.0,8872917986.148865,52790703890.0,738311740.2783842,52790703890.0,52790703890.0,0.0,0.0,5423833206.137171,52790703890.0,52790703890.0,199528.0,1821.26773413,12730.0,11309.0,1421.0,24039.0,1147.252369794894,1222.8201012413886,1749.3761745262225,1600.2662278508535,"St. Cloud, MN",41060.0,2.9,2.7,2.4,2.6,2.6,2.6,2.5,2.5,2.4,2.4,2.3,2.4,2.4,2.3,2.4,2.3,2.3,2.3,2.2,2.3,2.4,2.6,2.9,3.1,3.4,3.7,3.8,3.7,3.3,3.2,3.1,2.9,2.7,2.7,2.7,2.8,2.8,2.8,2.8,2.8,2.9,3.2,3.4,3.5,3.6,110349.0,108618.0,109605.0,109119.0,110187.0,110971.0,107561.0,108084.0,109477.0,110916.0,106097.0,104320.0,105709.0,105637.0,106413.0,104228.0,103181.0,105161.0,106207.0,107426.0,4252.0,4298.0,3896.0,3482.0,3774.0,6743.0,4380.0,2923.0,3270.0,3490.0
41100,"St. George, UT",Utah,61532.536375386975,0.0,0.003068590388336,313626.53818695067,12303.279675654676,5033200.28101234,0.0,32546.89248528972,55264.45938058328,87776.2074580713,6034593.230449738,33658.765192241684,26474.28664257616,0.0,0.0,49842.91337906659,68956.55814036125,79.13967830167745,0.0,0.000588540793579,1702508.6,62.650093480637885,74.84683648846595,0.0,97885.1336172368,461626.4721595404,21439.76572638513,22509600.33563887,29794.100029868576,1643.1163403303717,0.0,0.0,72249646.60195686,24344.626225035663,58000000.0,0.0,23200000.0,2091236400000.0,2089357200000.0,2055219485721.6328,0.0,2089357200000.0,868976354776.2872,2089357200000.0,24990707555.60979,2089357200000.0,2089357200000.0,0.0,0.0,614832107897.9845,2089356283459.176,1000000.0,0.0,3640930.0,30274901000.0,30275265959.0,29675682396.387188,0.0,30275265959.0,12512362357.89456,30275265959.0,430021672.7999924,30275265959.0,30275265959.0,0.0,0.0,9752175218.762665,30275256118.39086,30275265959.0,180117.0,2454.97929768,12301.0,9774.0,2527.0,22075.0,1469.2525310510784,1191.977768249056,1880.766599022856,1903.346263820643,"St. George, UT",41100.0,4.8,5.0,4.9,4.7,4.3,4.0,3.9,3.7,3.5,3.2,3.2,3.3,3.3,3.4,3.5,3.7,3.8,3.8,3.9,3.7,3.7,3.8,3.7,3.7,3.8,4.7,5.4,5.2,4.6,4.0,3.7,3.5,3.5,3.7,3.8,3.9,4.4,4.9,5.0,4.9,5.6,6.6,8.0,6.9,7.0,63673.0,66708.0,69930.0,73445.0,75535.0,78947.0,82732.0,86367.0,90653.0,94040.0,61143.0,64300.0,67564.0,71070.0,73326.0,74581.0,80229.0,84067.0,87995.0,90898.0,2530.0,2408.0,2366.0,2375.0,2209.0,4366.0,2503.0,2300.0,2658.0,3142.0
41140,"St. Joseph, MO-KS","Kansas, Missouri",0.0,0.0,401946.5429363922,56604.103572874825,155263.56431020892,1690415.05060679,0.0,260306.59811650807,81792.00161357413,183787.6786846652,444769.28193323774,1317257.0632041534,6586807.119804358,0.0,0.0,8058.55944773184,266831.1520864559,0.0,0.0,304.6418970188578,200258.5,1910184.563974632,240387.27333967516,0.0,188803.6808718957,24721.834105219485,87499.00966065879,233086.10022554864,889030.1094125478,5866071.202545017,0.0,0.0,227918.67993488425,612479.5558723197,0.0,0.0,1406975578508.68,1409017200000.0,1406975600000.0,1406975578508.68,0.0,1406666611722.1345,258301656177.8589,1406975600000.0,28052620097.47984,1406975600000.0,1406975600000.0,0.0,0.0,75094375826.16737,1406975578508.68,0.0,0.0,27868663944.026577,27868242000.0,27868665217.0,27868663944.026577,0.0,27863955677.36736,4853275929.782907,27868665217.0,1322563875.4217863,27868665217.0,27868665217.0,0.0,0.0,1750886452.2017696,27868663944.026577,27868665217.0,121291.0,1692.5590347900002,6912.0,6991.0,-79.0,13903.0,829.9710838336478,910.3537773854732,1239.808049659301,1223.1283661169828,"St. Joseph, MO-KS",41140.0,2.1,2.0,1.9,1.9,1.9,2.0,2.0,2.0,2.0,1.9,1.8,1.8,1.9,1.9,2.0,1.9,2.1,2.0,2.0,2.0,2.1,2.2,2.3,2.4,2.4,2.5,2.5,2.4,2.4,2.4,2.3,2.2,2.2,2.2,2.2,2.3,2.3,2.3,2.4,2.4,2.5,2.6,2.8,2.9,3.1,65308.0,60431.0,59454.0,58476.0,58410.0,57077.0,55832.0,54168.0,53732.0,54651.0,62303.0,57769.0,57198.0,56598.0,56536.0,54135.0,53720.0,52704.0,52035.0,52610.0,3005.0,2662.0,2256.0,1878.0,1874.0,2942.0,2112.0,1464.0,1697.0,2041.0
41180,"St. Louis, MO-IL","Illinois, Missouri",0.0,0.0,6486129.883772724,61535562.63737629,747922.2387084527,201500182.11963657,3488.4386478986994,15790698.55958098,274931.55861778127,5544836.763944143,9031897.309449531,8781211.212428186,78739391.12037423,0.0,0.0,63362.82927848869,3139952.2371866303,0.0,0.0,5761.619114655747,132423155.2,81310170.51658778,2906.0159773127234,746432.9711640055,4891670.689620119,772942.8205756426,510140.58411825175,16285460.034166615,1910790.0128267144,61014819.80624623,0.0,0.0,718377.7359794627,9520047.157350363,0.0,0.0,32695967771774.96,32714934800000.0,32696015200000.0,32695967771774.96,32576103139411.72,32677824833926.47,8509613242567.0,32696015200000.0,708515737311.8563,32696015200000.0,32696015200000.0,0.0,0.0,2188914754807.2505,32695967771774.96,0.0,0.0,608614511923.0098,608607774000.0,608615055465.0,608614511923.0098,606545232959.713,608374406681.3728,162878572488.1764,608615055465.0,19406198664.96656,608615055465.0,608615055465.0,0.0,0.0,39396212553.99187,608614511923.0098,608615055465.0,2818622.0,8163.61652535,71805.0,86152.0,-14347.0,157957.0,2809.6754260946227,3079.2312352273902,4268.848205312529,4066.147562496964,"St. Louis, MO-IL",41180.0,3.1,2.9,2.7,2.7,2.7,2.7,2.7,2.8,2.7,2.7,2.6,2.6,2.7,2.6,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.6,2.6,2.7,2.8,3.0,3.0,2.9,2.6,2.5,2.6,2.4,2.4,2.6,2.6,2.7,2.7,2.7,2.8,2.8,3.0,3.2,3.3,3.2,3.3,1458784.0,1471805.0,1458725.0,1458868.0,1472123.0,1439778.0,1443833.0,1447501.0,1471553.0,1486171.0,1384108.0,1403865.0,1403230.0,1408322.0,1423984.0,1342431.0,1379454.0,1405625.0,1423194.0,1431138.0,74676.0,67940.0,55495.0,50546.0,48139.0,97347.0,64379.0,41876.0,48359.0,55033.0
41420,"Salem, OR",Oregon,36919.52184,0.0,2747.861025789696,49142005.20347965,70328.630198317,73512.09112275025,0.0,74898.8980998288,198761.9117059647,58953.22045917768,492408.7140620183,34873.50515162492,238417.75428577332,0.0,81045.00446047328,579.5269551681323,294925.5853329924,47.483807,0.0,14.39753598224738,78741335.9,1364.93161515125,89792.83490090354,0.0,68371.8087496581,1495655.961565723,8732.960766517448,2853812.352609531,17163.270407333548,94710.4491372326,0.0,6.763195544147981,33586.757876784075,5536.33512561556,58000000.0,0.0,5092400000.0,5026894800000.0,5004866400000.0,5004866400000.0,0.0,5004734794205.62,1429104163694.8416,5004866400000.0,170508944913.98132,5004866400000.0,5004866400000.0,0.0,789597582288.1838,333407296322.5273,5004866400000.0,1000000.0,0.0,216547169.0,78807327000.0,78808282931.0,78808282931.0,0.0,78806490978.10355,23440164696.14174,78808282931.0,3570696332.7000628,78808282931.0,78808282931.0,0.0,14553257312.42951,5893577107.800235,78808282931.0,78808282931.0,431454.0,1954.95892722,23046.0,20878.0,2168.0,43924.0,1848.943752524668,1588.9776587479132,2445.207353170688,2430.538006285851,"Salem, OR",41420.0,2.9,2.7,2.8,2.8,2.6,2.4,2.3,2.2,2.1,2.1,2.2,2.2,2.3,2.4,2.6,2.7,2.7,2.8,2.8,2.8,2.8,3.1,3.3,3.7,3.7,4.1,4.8,5.0,4.6,4.0,3.8,3.2,3.2,3.6,3.8,4.0,4.3,4.7,4.9,5.0,5.4,6.1,6.4,6.1,5.7,189070.0,196507.0,199838.0,200724.0,203141.0,205295.0,211246.0,214327.0,217220.0,222312.0,178147.0,186805.0,191410.0,192417.0,195301.0,191368.0,200749.0,205776.0,209151.0,213225.0,10923.0,9702.0,8428.0,8307.0,7840.0,13927.0,10497.0,8551.0,8069.0,9087.0
41500,"Salinas, CA",California,0.0,726.3432316356613,0.0,35519852.84292497,14366.825470545513,104896.6212174292,0.0,0.0,100676.858614343,108387.2612011542,2296441.4170224555,31598.808845022468,89949.99330895678,4704.337281266598,0.0,6956.518834553687,107.678867369877,0.0,61999.3137974896,0.0,113376338.9,1.223651121183061,130.71275060072765,0.0,0.0,886773.1497641109,9976.982800727645,1178304.138864734,3298.725967548889,272184.2416666207,54407.946422194014,0.0,7790929.878211457,36.75388560636248,0.0,57598827292.3559,0.0,5092806000000.0,5087748400000.0,5087748400000.0,0.0,0.0,764476952937.2852,5087748400000.0,157662310163.74063,5087748400000.0,5087748400000.0,27146481580.19007,0.0,199340490459.26276,154695178728.94183,0.0,1539849714.2406924,0.0,76405948000.0,76406937519.0,76406937519.0,0.0,0.0,14465240408.069284,76406937519.0,2923608684.9239583,76406937519.0,76406937519.0,1150576107.811905,0.0,4541442084.216246,4606107964.954266,76406937519.0,438599.0,3809.2926378,22337.0,22830.0,-493.0,45167.0,1676.2613161437569,1784.8456515900752,2453.047288578025,2443.1166570591754,"Salinas, CA",41500.0,4.5,4.7,4.2,4.4,4.4,4.4,4.5,4.6,4.9,5.4,5.7,5.7,5.7,5.6,5.5,5.3,5.1,5.0,5.1,5.3,5.9,6.4,7.0,7.7,9.0,10.7,10.9,9.6,6.8,6.1,6.3,6.0,5.9,6.5,7.4,7.7,8.1,9.0,8.9,8.5,9.4,10.3,10.3,10.6,10.7,218341.0,216749.0,217419.0,219490.0,219099.0,211949.0,209791.0,215323.0,216632.0,221200.0,200565.0,199807.0,201509.0,205253.0,205032.0,188073.0,192143.0,202011.0,201428.0,205119.0,17776.0,16942.0,15910.0,14237.0,14067.0,23876.0,17648.0,13312.0,15204.0,16081.0
