Crosswalk2023_CBSA Code,NRI_AVLN_EALPE,NRI_CFLD_EALPE,NRI_CWAV_EALPE,NRI_ERQK_EALPE,NRI_HAIL_EALPE,NRI_HWAV_EALPE,NRI_HRCN_EALPE,NRI_ISTM_EALPE,NRI_LNDS_EALPE,NRI_LTNG_EALPE,NRI_RFLD_EALPE,NRI_SWND_EALPE,NRI_TRND_EALPE,NRI_TSUN_EALPE,NRI_VLCN_EALPE,NRI_WFIR_EALPE,NRI_WNTW_EALPE,NRI_AVLN_EALB,NRI_CFLD_EALB,NRI_CWAV_EALB,NRI_ERQK_EALB,NRI_HAIL_EALB,NRI_HWAV_EALB,NRI_HRCN_EALB,NRI_ISTM_EALB,NRI_LNDS_EALB,NRI_LTNG_EALB,NRI_RFLD_EALB,NRI_SWND_EALB,NRI_TRND_EALB,NRI_TSUN_EALB,NRI_VLCN_EALB,NRI_WFIR_EALB,NRI_WNTW_EALB,NRI_AVLN_EXPPE,NRI_CFLD_EXPPE,NRI_CWAV_EXPPE,NRI_ERQK_EXPPE,NRI_HAIL_EXPPE,NRI_HWAV_EXPPE,NRI_HRCN_EXPPE,NRI_ISTM_EXPPE,NRI_LNDS_EXPPE,NRI_LTNG_EXPPE,NRI_RFLD_EXPPE,NRI_SWND_EXPPE,NRI_TRND_EXPPE,NRI_TSUN_EXPPE,NRI_VLCN_EXPPE,NRI_WFIR_EXPPE,NRI_WNTW_EXPPE,NRI_AVLN_EXPB,NRI_CFLD_EXPB,NRI_CWAV_EXPB,NRI_ERQK_EXPB,NRI_HAIL_EXPB,NRI_HWAV_EXPB,NRI_HRCN_EXPB,NRI_ISTM_EXPB,NRI_LNDS_EXPB,NRI_LTNG_EXPB,NRI_RFLD_EXPB,NRI_SWND_EXPB,NRI_TRND_EXPB,NRI_TSUN_EXPB,NRI_VLCN_EXPB,NRI_WFIR_EXPB,NRI_WNTW_EXPB,NRI_BUILDVALUE,NRI_POPULATION,NRI_AREA
30300.0,61532.536375386975,0.0,6.494302122345676,60251.26628671918,6327.6648167536205,438923.6521885068,0.0,8814.557752073206,127276.14120996732,24955.696909477454,29845.494676709997,42312.377026963615,49835.27757013493,0.0,0.0,458.2093720581905,47555.72910797634,79.13967830167745,0.0,0.080414278566921,362617.4,2844.631381732186,9637.4913409579,0.0,662.6379209060525,32466.83304171879,612.5828486863641,205371.2340776315,40392.780927606516,23997.147203514975,0.0,0.0,1641497.2850018712,738.0371956369565,58000000.0,0.0,1494673869.0602007,746750000000.0,746425200000.0,746425200000.0,0.0,746425200000.0,332513879813.07495,746425200000.0,10149626273.503061,746425200000.0,746425200000.0,0.0,0.0,76148247497.57481,746425200000.0,1000000.0,0.0,47417471.53097293,13076597000.0,13076788729.0,13076788729.0,0.0,13076788729.0,6129781595.805581,13076788729.0,178965596.3170358,13076788729.0,13076788729.0,0.0,0.0,1276832160.8826947,13076788729.0,13076788729.0,64347.0,1512.0738168900002
30340.0,0.0,0.0,12487.047897309349,116695.58618873551,18942.345946907095,18333.73418277788,193357.4099442842,40598.71170783622,17399.99999999996,152454.24795561619,236130.47464947088,115909.29426284981,166254.45737993036,0.0,0.0,3701.403750569424,362.4579001417935,0.0,0.0,383.49615027178993,548797.5,1512.4952163571727,0.020561303291499,6211751.354470214,1058080.4124431035,104999.99999999945,7286.5054505787375,239784.49198818568,2365.1242881050684,54541.896548989134,0.0,0.0,34620.611780528634,2689.763057927344,0.0,0.0,1288818000000.0,1289212400000.0,1288818000000.0,1288818000000.0,1288818000000.0,1288813061996.3467,723797408369.3655,1288818000000.0,19804524238.097378,1288818000000.0,1288818000000.0,0.0,0.0,612480947537.6289,1288818000000.0,0.0,0.0,19037176553.0,19036818000.0,19037176553.0,19037176553.0,19037176553.0,19037140570.797127,10680120285.371056,19037176553.0,378599341.28956926,19037176553.0,19037176553.0,0.0,0.0,8655153163.779524,19037176553.0,19037176553.0,111105.0,502.13946978
30380.0,0.0,0.0,31081.98730650803,5149.084649238927,10691.650470049506,55088.21974329688,18471.075786170863,2773.3481229800445,17400.00000000017,187928.36838375888,432212.08682660206,472360.1587686871,218754.67071029503,0.0,0.0,512.8364454523477,30212.546201909172,0.0,0.0,137.77263199653459,18731.7,4540.068250439693,0.049953164524614,1178903.1467407004,11845.925208866049,104999.99999999964,2309.3648023677315,10423.511800992082,62077.1187058553,312921.6265563721,0.0,0.0,5363.721317812114,15023.253801879328,0.0,0.0,535256667644.036,535258800000.0,535258800000.0,535256667644.036,535256667644.0361,535258800000.0,307088260578.83203,535258800000.0,50114513949.51904,535258800000.0,535258800000.0,0.0,0.0,82152336065.53465,535256667644.0361,0.0,0.0,9250688358.704142,9250573000.0,9250718808.0,9250688358.704142,9250688358.704142,9250718808.0,5471254449.13508,9250718808.0,1056681034.1336256,9250718808.0,9250718808.0,0.0,0.0,1301886745.7905128,9250688358.704142,9250718808.0,46143.0,418.90276272
30420.0,0.0,0.0,116489.76971883843,1720.399706170856,124205.20615492418,177725.042215292,0.0,1038.738677009962,34799.99999999196,113259.26651581802,118168.20973173513,439677.85000867886,1235412.7715363167,0.0,0.0,1370.6910444025382,127708.1452601523,0.0,0.0,41.58914165218194,16815.4,2540880.6302560777,12191.099208572348,0.0,84206.1485643398,9000.000000000011,31689.487037249524,171602.3905712381,1372481.6944112794,1341728.337627863,0.0,0.0,23613.346182899084,328217.1354737,0.0,0.0,301472400000.0,301646400000.0,301472400000.0,301472400000.0,0.0,301442307399.23926,9287524445.63807,301472400000.0,14341999080.415552,301472400000.0,301472400000.0,0.0,0.0,24668471987.96795,301472400000.0,0.0,0.0,6139095983.0,6139006000.0,6139095983.0,6139095983.0,0.0,6137594302.471406,328154108.9146786,6139095983.0,312015466.2222286,6139095983.0,6139095983.0,0.0,0.0,721775580.3789237,6139095983.0,6139095983.0,25989.0,1497.11914248
30460.0,0.0,0.0,1798375.2426745004,1592943.6090725225,762209.1651528951,973034.5466012198,6210.990965993899,217985.88442317283,111736.92368249013,1663788.8304891156,1597261.98393347,5940066.937851433,21197361.029054604,0.0,0.0,12200.056878171255,206301.46372301164,0.0,0.0,21865.044740294565,5132576.6,703157.617933976,29097.73549984946,523900.0110682154,1267199.1078052677,29254.779481058416,186945.553387636,860624.6261535776,2611806.9319258602,13159087.907065356,0.0,0.0,68902.73419607809,233163.92861855947,0.0,0.0,5991514935001.448,5995007600000.0,5991516000000.0,5991514935001.448,5964697916357.909,5990049372083.992,566955103030.1189,5991516000000.0,89470422569.46349,5991516000000.0,5991516000000.0,0.0,0.0,822411585140.1504,5991514935001.448,0.0,0.0,95340577547.94215,95339149000.0,95340612799.0,95340577547.94215,94766136505.67511,95331508129.80528,10985297976.477726,95340612799.0,1401339800.7298853,95340612799.0,95340612799.0,0.0,0.0,13613535364.198586,95340577547.94215,95340612799.0,516510.0,1499.2501469400001
30500.0,0.0,62161.57014836912,116812.02085969827,61084.64116113343,1195.3257019295925,926422.766090603,654881.627998386,16855.73141893921,51443.66077870437,672474.2903319835,439047.3813911448,381770.61615736457,765931.5766434302,0.0,0.0,1340.653678292993,412054.6314477704,0.0,3541502.979170319,185.00121959745766,233647.5,3533.886175344406,0.013621683736376,23568121.864489134,141234.99505863967,184217.44509453358,63362.11984872974,75566.34219338674,835085.1713874213,750483.1647037293,0.0,0.0,63033.22121424008,2209.4913509959256,0.0,64636076500.37087,2394773600000.0,2396096000000.0,2394773600000.0,2394773600000.0,2394706145545.671,2369221925035.671,750877735845.9175,2394773600000.0,36438029757.03868,2394773600000.0,2394773600000.0,0.0,0.0,22296337393.41798,2394773600000.0,0.0,1226002095.0443943,37265603126.0,37265160000.0,37265603126.0,37265603126.0,37265073147.72225,36979529839.21044,10701125595.802845,37265603126.0,694744805.6048846,37265603126.0,37265603126.0,0.0,0.0,366436179.60501325,37265603126.0,37265603126.0,206446.0,1120.52526729
30580.0,0.0,0.0,116659.7796999957,9148.136722128707,52459.06935833881,0.0,0.0,9309.044175036255,11728.367084352878,49991.740686419056,131544.14959244544,41955.64379929717,1134154.5163203538,0.0,0.0,21434.047437728677,25436.7640336754,0.0,0.0,20.92261570693514,33717.9,682425.7653551172,0.0,0.0,15218.361919942472,4500.0000000000155,4056.4419686175775,143757.66952156974,1147867.8779650787,757381.9691553452,0.0,0.0,168596.46515641178,811.1758613872202,0.0,0.0,254596800000.0,254782400000.0,254596800000.0,0.0,0.0,252616131617.82944,2345673416.870576,254596800000.0,17618951574.517944,254596800000.0,254596800000.0,0.0,0.0,23696687838.49338,254596800000.0,0.0,0.0,4461074615.0,4461003000.0,4461074615.0,0.0,0.0,4441680937.149574,287775340.6685061,4461074615.0,251563406.3832796,4461074615.0,4461074615.0,0.0,0.0,583841520.1554781,4461074615.0,4461074615.0,21948.0,646.87535211
30620.0,0.0,0.0,17724.699322550627,149410.55115602323,1470.915016872261,49164.711849444735,1297.087859239148,530.3887669916478,17399.999999997926,100491.21225754535,90337.06424337142,218858.00271309723,389954.48088446807,0.0,0.0,527.7103764678671,77981.59027587075,0.0,0.0,4393.407845999511,676768.6,1118143.657841344,818.8440767526438,140792.98183728775,11882.038965547568,4500.000000000001,17466.252993999573,27433.635761908685,585423.8121355864,2212794.703299611,0.0,0.0,6075.726100195609,3781.473829258545,0.0,0.0,1185415224085.412,1185589600000.0,1185415600000.0,1185415224085.412,1184717054512.44,1181153020499.3196,35180716719.22379,1185415600000.0,23720734610.011,1185415600000.0,1185415600000.0,0.0,0.0,79656889932.34671,1185415224085.412,0.0,0.0,22716703979.12547,22716390000.0,22716708588.0,22716703979.12547,22696541583.61017,22639638798.00963,696355435.1034918,22716708588.0,353580417.8141388,22716708588.0,22716708588.0,0.0,0.0,1398712984.4075918,22716703979.125465,22716708588.0,102191.0,410.9583855
30660.0,0.0,0.0,289781.80437170505,160564.9443609014,19517.516018685463,887040.5267849165,31.267108640000117,49004.681937406895,17400.00000000387,113772.35565276213,228946.78356518745,452999.8014346605,506138.8837650353,0.0,0.0,71.39184589075344,33509.56659672244,0.0,0.0,1021.768370059598,559876.6,157291.56870584213,2948.3008042107576,10357.97997462572,180024.08888639935,4500.000000000013,31671.7116030618,154172.84293876754,1289240.7306777695,1746086.1401579303,0.0,0.0,1327.2152091121254,37541.92880356297,0.0,0.0,324347474114.364,324649200000.0,324347600000.0,324347474114.3641,324347600000.0,324347474114.364,24116955444.730984,324347600000.0,6005159383.466907,324347600000.0,324347600000.0,0.0,0.0,8842039152.152359,324347474114.364,0.0,0.0,7823541891.099958,7823471000.0,7823543166.0,7823541891.0999565,7823543166.0,7823541891.099958,230614589.3965882,7823543166.0,207115437.5385594,7823543166.0,7823543166.0,0.0,0.0,260489429.5365124,7823541891.099958,7823543166.0,27961.0,625.17412932
30700.0,0.0,0.0,33411.92343291775,23949.42501849179,646911.3744647995,29105.758938588522,0.0,2943770.200516182,25864.700221575622,154212.31704821985,3747171.7331814836,2454518.9473706977,22154898.203378562,0.0,0.0,83.73964834494056,3133588.248882065,0.0,0.0,1374.1407868011872,137819.3,1818826.021711567,24485.206678263916,0.0,7166238.586841093,6179.3627189283925,115557.2624976563,6843109.868689395,412125.70629661856,17032314.38762209,0.0,0.0,219983.76846781617,6163.4907606498655,0.0,0.0,3941408240878.549,3946517200000.0,3941413200000.0,3941408240878.55,0.0,3938245124633.4966,29482125679.86027,3941413200000.0,141131871207.79053,3941413200000.0,3941413200000.0,0.0,0.0,352155783053.6052,3941408240878.548,0.0,0.0,58198532327.966606,58197850000.0,58198565511.0,58198532327.96663,0.0,58162220290.23728,422318427.431312,58198565511.0,2866211349.63655,58198565511.0,58198565511.0,0.0,0.0,7122010372.999062,58198532327.966606,58198565511.0,339777.0,1436.62671087
30780.0,0.0,0.0,3399198.6698095296,11137864.482513206,75946.72619037231,9676365.476113975,24495.543410057348,468245.478828645,104400.00000000057,3134558.199255636,2386529.06221173,5938308.989636086,47723020.36178279,0.0,0.0,100056.05941959585,544154.7170111152,0.0,0.0,10521.078521713282,23412678.7,6611179.649151436,5088.498697203853,1536071.6572977968,1907606.6152996456,157500.00000000023,756906.4769220109,4599848.207696564,2352779.7292139707,23926655.53673166,0.0,0.0,351656.3642547042,4296754.053919476,0.0,0.0,8459752394046.3,8677159600000.0,8667322800000.0,8667322794046.3,8653511428649.17,8664673130683.79,2536598366552.3813,8667322800000.0,333805056743.23,8667322800000.0,8667322800000.0,0.0,0.0,753739196865.3722,8667322794046.3,0.0,0.0,121252011648.95006,123419497000.0,123421492870.0,123421492827.95006,123273762828.43379,123387902658.36833,37707393769.51081,123421492870.0,5581445228.649673,123421492870.0,123421492870.0,0.0,0.0,9444816406.693544,123421492827.95006,123421492870.0,747183.0,4241.481314070001
