Crosswalk2013_CBSA Code,AVLN_EALPE,CFLD_EALPE,CWAV_EALPE,ERQK_EALPE,HAIL_EALPE,HWAV_EALPE,HRCN_EALPE,ISTM_EALPE,LNDS_EALPE,LTNG_EALPE,RFLD_EALPE,SWND_EALPE,TRND_EALPE,TSUN_EALPE,VLCN_EALPE,WFIR_EALPE,WNTW_EALPE,AVLN_EALB,CFLD_EALB,CWAV_EALB,ERQK_EALB,HAIL_EALB,HWAV_EALB,HRCN_EALB,ISTM_EALB,LNDS_EALB,LTNG_EALB,RFLD_EALB,SWND_EALB,TRND_EALB,TSUN_EALB,VLCN_EALB,WFIR_EALB,WNTW_EALB,AVLN_EXPPE,CFLD_EXPPE,CWAV_EXPPE,ERQK_EXPPE,HAIL_EXPPE,HWAV_EXPPE,HRCN_EXPPE,ISTM_EXPPE,LNDS_EXPPE,LTNG_EXPPE,RFLD_EXPPE,SWND_EXPPE,TRND_EXPPE,TSUN_EXPPE,VLCN_EXPPE,WFIR_EXPPE,WNTW_EXPPE,BUILDVALUE,POPULATION
19580.0,0.0,0.0,139925.8357553671,31857.99996828711,1760.1320802892203,82487.49022635334,235.19320855379533,1469.7002625658697,17400.000000003252,88798.12175230151,51199.03612581168,484770.3593042772,777368.1051508175,0.0,0.0,703.2355040354529,19378.691034309253,0.0,0.0,1368.5965266138571,134968.0,505187.99585684144,1151.3727963822864,35406.6371548237,2798.964639464828,4499.999999999985,15855.142222708588,18243.53915162615,184188.279110747,1379020.3867712407,0.0,0.0,7698.345088862318,8557.955371255346,0.0,0.0,443456025983.404,444117600000.0,443456400000.0,443456025983.40405,441326621082.7333,443419631185.89075,20155153206.72534,443456400000.0,9602756381.659172,443456400000.0,443456400000.0,0.0,0.0,116366215868.09476,443456025983.404,8087444704.0,38229.0
19620.0,0.0,0.0,130655.6608715416,2386.188964326592,38232.87433353974,618251.1851153899,3693.1498939859134,938.1501314102936,17399.999999996195,487962.6397686808,5986333.131587705,62583.69924188664,391743.85802345217,0.0,0.0,9389.014625516975,254780.7729064952,0.0,0.0,1527.093932834164,7853.0,47830.924313593336,16.251965228687535,278543.62528615247,193.18052093698037,4499.999999999996,9084.687085987476,3555827.7940337905,15117.951302080886,134602.12890969822,0.0,0.0,466514.3009417837,114179.51565550613,0.0,0.0,550860797493.356,551997600000.0,550860800000.0,550860797493.356,550860797493.356,550860800000.0,21590130360.230076,550860800000.0,22423731450.660023,550860800000.0,550860800000.0,0.0,0.0,27571431373.498978,550860797493.356,8799630722.0,47488.0
19660.0,0.0,119312.66272495073,405288.29631137574,280611.5091009553,19368.669045797807,0.0,4694968.884700544,0.0,34799.99999997803,3971107.04831615,5269414.51231684,542474.5202951098,16284750.67440858,0.0,0.0,63512.252836486776,0.0,0.0,3630068.344588969,22425.79389939885,676194.8,3501.089070471656,0.0,129824979.56019932,0.0,7339.939269907762,161326.34271826444,2492663.470198316,67952.35208266789,7450843.044934068,0.0,0.0,13715377.390337355,0.0,0.0,1039010426042.9458,7594769893576.789,7759483600000.0,7738348400000.0,0.0,7737840676019.603,0.0,263014668130.66925,7738348400000.0,774845105878.3552,7738348400000.0,7738348400000.0,0.0,0.0,717006234671.2905,0.0,99526673733.0,667099.0
19700.0,0.0,0.0,0.0,118051.23703241436,4308.332790942928,0.0,18.227158064299186,501.1975411446919,8239.729440123647,132880.21706103068,252857.1543424177,2013.344475988384,15765.957367445779,0.0,0.0,3891.9234516549086,9517.683658234391,0.0,0.0,0.0,395845.3,2509.9894894433573,0.0,3605.2901069385216,1272.5870549711224,1513.2591222052358,676.5446887403609,80533.01472765744,5908.977311502416,4144.8693192510445,0.0,0.0,352252.5925836086,7.636300292673837,0.0,0.0,0.0,294953200000.0,294292000000.0,0.0,294291737013.38403,294292000000.0,1647945888.0247288,294292000000.0,6311063594.009738,294292000000.0,294292000000.0,0.0,0.0,59112064895.993805,294291737013.38403,4371568737.0,25370.0
19740.0,1404751.8836536037,0.0,12080755.499906149,713960.3624473705,3760549.837705774,0.0,0.0,1127178.8578654,346758.5799592072,6899470.2430670615,1712665.1441835416,4553635.433441713,29914788.460758742,0.0,0.0,88150.96006174383,318355.5447072693,2975.651905301677,0.0,8370.769473729984,4101092.5,213678424.91938168,0.0,0.0,341365.95055568416,617477.063350897,442672.26455538213,7186360.742203202,3255013.967774082,65654391.282208614,0.0,0.0,50895532.445420094,1229642.0971119609,290000000.0,0.0,34357054000000.0,34380323600000.0,34357054000000.0,0.0,0.0,34357054000000.0,3051013985376.1675,34357054000000.0,284430430202.1139,34357054000000.0,34357054000000.0,0.0,0.0,2865867338076.0933,34357054000000.0,503111914605.0,2961815.0
19760.0,0.0,29.855711401539597,127686.18468427577,12459.172719379609,11571.298053908804,62025.73076255983,89084.64486399667,97948.490953374,17399.999999993965,846473.214134339,9860.951496450974,154051.262252349,432226.1665606775,0.0,0.0,134710.1746520737,2630.085399214453,0.0,18.222486991388063,2827.463290704828,47495.8,149121.00470940585,23.944566316040667,5000998.5823990675,190302.8275018311,4499.999999999993,5080.867086938205,1186729.7062715048,39057.57662846442,478664.9385614636,0.0,0.0,1222610.8209858895,408.3784671496434,0.0,1263185874.0434155,423492800000.0,423968400000.0,423492800000.0,423492800000.0,423492800000.0,423492800000.0,7522327456.547389,423492800000.0,15910739451.745373,423492800000.0,423492800000.0,0.0,0.0,87907011964.86557,423492800000.0,6482271485.0,36508.0
19780.0,0.0,0.0,475884.1207659932,113839.34726647513,2744218.258338264,242325.33552885134,181.31972587389703,87531.8334840166,87611.03122208436,681671.9175996928,1214743.5634721054,5149291.535763796,17692290.922056142,0.0,0.0,21912.831445900134,1411761.8887488525,0.0,0.0,1832.5206495469315,377925.6,3594106.559533487,66075.5857101602,45968.15169500179,425528.3614925706,139030.6351619359,200769.26108864622,1440519.6170704125,16070899.014078975,24261984.74816206,0.0,0.0,306965.8113217002,745180.5544757459,0.0,0.0,7790072800000.0,7791174800000.0,7790072800000.0,7790072800000.0,7789814204031.258,7788439478787.637,1065466026405.2301,7790072800000.0,85300736876.48848,7790072800000.0,7790072800000.0,0.0,0.0,950880007481.1552,7790072800000.0,133281801218.0,671558.0
19820.0,0.0,5330.523768341585,19501610.93648104,1022378.8961472209,923165.812267133,30955734.702088356,11321.182784798139,253884.77609930688,104400.00000000285,3426414.1183043704,14020715.717720635,8936237.838188097,109335917.21473268,0.0,0.0,52568.00936398533,326646.5653121524,0.0,887584.1378608498,14052.919127277577,3775226.9000000004,2183865.4883646592,79061.29361642076,1998362.388495838,16374283.337982258,358500.0,684771.090620997,53939559.907308996,36763707.22003841,94124760.7862691,0.0,0.0,629480.9492444872,754319.7808970866,0.0,277797226747.3994,50918187584683.56,50947675600000.0,50918188400000.0,50918187584683.555,50756525911563.67,50906771660555.69,2704152715697.955,50918188400000.0,890413826102.3573,50918188400000.0,50918188400000.0,0.0,0.0,8546278785826.767,50918187584683.56,858077938015.0,4389499.0
19860.0,0.0,0.0,2757174.972513812,922.7030651941997,76732.33032921537,111928.8961018662,0.0,184743.3201750345,17400.000000001004,217717.7316671932,106543.0819234383,413135.3748550391,835473.1805187693,0.0,0.0,14191.277966453226,176998.6374705347,0.0,0.0,4180.626680809318,4179.3,462516.4264402086,1017.4791923902582,0.0,654167.949942794,4499.999999999996,25603.953008162447,11271.47088581582,502721.6208437224,424032.46538341057,0.0,0.0,48907.81884113208,538654.0311550782,0.0,0.0,389910798251.416,390293600000.0,389910800000.0,389910798251.416,0.0,389910798251.416,23824267088.142174,389910800000.0,14706305725.705437,389910800000.0,389910800000.0,0.0,0.0,48902336763.81555,389910798251.416,6611217119.0,33613.0
19940.0,0.0,0.0,492519.1808083632,22587.21225615794,1392.5452571356532,112782.37639609304,17.439938061757033,24144.24670281252,17400.000000000444,140158.1173220673,124822.32554912478,189165.9644773673,1007604.892607672,0.0,0.0,346.0738896230609,67744.45758818534,0.0,0.0,172.03259624937337,128076.3,1233175.0319191683,809.5624228716117,7327.4394129340335,209306.0514537875,4499.999999999996,593.2711626938029,1131.70787329458,143569.09469525376,1462743.3846145011,0.0,0.0,6576.434148003621,5886.289333793945,0.0,0.0,395849943519.832,396082000000.0,395850000000.0,395849943519.832,395850000000.0,394518526588.5129,47584281088.56516,395850000000.0,14250384921.58978,395850000000.0,395850000000.0,0.0,0.0,57063613454.1563,395849943519.832,9850509418.0,34125.0
19980.0,0.0,0.0,212420.76176541147,7457.437049868689,70399.35506437093,0.0,0.0,24743.04814902808,34.00493623646601,109974.13495539565,85649.04708615187,750327.9253097628,812077.6408126745,0.0,0.0,7574.918633939352,39700.034261597895,0.0,0.0,38.79518453307616,29939.3,2008113.9086086005,0.0,0.0,14032.833361412624,22.599952980678697,12234.401963485136,449036.7834176907,180247.12846398467,1795500.1530671255,0.0,0.0,80274.35250380369,779.7488001596071,0.0,0.0,397358000000.0,397729200000.0,397358000000.0,0.0,0.0,397358000000.0,6800987.2472932,397358000000.0,15575923158.642836,397358000000.0,397358000000.0,0.0,0.0,26294881936.94657,397358000000.0,7090135601.0,34255.0
20020.0,0.0,0.0,0.0,75400.86012086109,74547.09158664272,300401.1306256531,511101.15298421157,10060.323754350266,52199.999999998814,1066459.0874437252,359504.75126728864,555930.3923084314,7723187.300511,0.0,0.0,4104.302565394261,54753.6186653475,0.0,0.0,0.0,346626.0,26442.394703505644,2928.7361199581783,28250636.196840547,2211.304788205974,13499.999999999969,30250.32281317167,3895538.4808154493,371712.39146642096,3686352.0667156354,0.0,0.0,48609.57989658276,33409.159461699994,0.0,0.0,0.0,1751681200000.0,1749512000000.0,1749512000000.0,1749511231502.5662,1734308937801.949,142518065340.7877,1749512000000.0,36828240397.572624,1749512000000.0,1749512000000.0,0.0,0.0,454214140266.7096,1749512000000.0,31601732321.0,150820.0
20060.0,0.0,0.0,40390.50784037989,68772.65091769175,30189.531392990888,133286.4661633537,102509.3192385727,607.4048529629415,17399.999999999476,50173.45201211622,48411.9838889852,26543.33622004041,1431363.8916083546,0.0,0.0,916.7829454647136,11712.097544017248,0.0,0.0,313.98704624547923,260873.2,801.3683779723503,2130.377338790527,6167105.952884573,875.8556701178989,3046.8553474514974,1354.7402945408335,10956.803331607895,42235.717825094966,534381.9746397098,0.0,0.0,211575.16270609503,22916.835456275476,0.0,0.0,498974000000.0,499867200000.0,498974000000.0,498974000000.0,498974000000.0,498974000000.0,4713913186.10066,498974000000.0,9018623600.66651,498974000000.0,498974000000.0,0.0,0.0,65238200644.529854,498974000000.0,9036969346.0,43015.0
20100.0,0.0,70457.42891488217,0.0,93635.1901868524,644.0744024094046,1444965.8844124544,311232.47961961315,35726.31891581646,17400.000000000193,374923.7770821976,475922.2417075568,55312.90963938231,1507199.16323627,0.0,0.0,8172.418654864586,136864.3388513816,0.0,1811444.9162464377,0.0,335107.9,45365.85545696631,0.014597610059454,10204729.592319887,121757.2294338798,4499.999999999996,31666.528985007,62602.23401985834,313776.23216427973,668887.9732884953,0.0,0.0,314760.849861129,140211.04441555255,0.0,50492183151.3898,0.0,2109471600000.0,2107778000000.0,2107778000000.0,2106170114807.5056,2107778000000.0,14723946809.121374,2107778000000.0,43152567700.0154,2107778000000.0,2107778000000.0,0.0,0.0,79189774705.69531,2107778000000.0,32684649803.0,181705.0
20140.0,0.0,0.0,0.0,131244.8037948461,72665.46864111965,361304.58423297113,49586.59232915383,9769.655144144705,34800.000000003536,152573.40514463707,37208.095897352934,84581.4045325855,582493.7849245104,0.0,0.0,590.4842870131367,9000.87114169771,0.0,0.0,0.0,625008.7,163362.54392210068,5139.892002845353,2871625.3013551394,31825.388692994926,8577.54991422272,64199.99376291142,9606.926363818595,143823.26586816914,543359.6742173006,0.0,0.0,24786.739730225643,11025.113795314523,0.0,0.0,0.0,681604400000.0,680316800000.0,680316800000.0,680316800000.0,680313053099.2686,38275212955.0401,680316800000.0,6095207201.036031,680316800000.0,680316800000.0,0.0,0.0,230222231194.3639,680316800000.0,11740185444.0,58648.0
20180.0,0.0,0.0,253140.20808673496,5729.224125426974,14550.773809828326,0.0,15069.76811037046,6779.96000464494,17399.999999999785,381808.3717062353,400433.9120382091,326610.15719557257,319908.8615666864,0.0,0.0,912.580032744896,53742.60897140832,0.0,0.0,1151.930894021455,22864.9,526.8367538993738,0.0,1097821.531988311,29004.415221278607,105000.00000000016,4902.999756278654,322456.04616649286,43362.947553104816,349025.7084397166,0.0,0.0,10264.9004510794,27435.371329682148,0.0,0.0,933899430678.552,934519200000.0,933904400000.0,0.0,932892128071.0432,932282510278.521,571288384447.8291,933904400000.0,36307930128.697,933904400000.0,933904400000.0,0.0,0.0,119668190306.92033,933899430678.552,16568612068.0,80509.0
20220.0,0.0,0.0,2443747.5208372995,13880.84534168174,4202.14564808591,420927.1173516986,21.727651503530662,157996.70040323908,17400.000000000167,333581.4939139636,457090.7959094999,856715.2143987353,3844156.432342352,0.0,0.0,1878.2562622816188,32180.85132134051,0.0,0.0,493.90121777002776,56606.8,202293.8146622143,2556.5982217943247,5824.449224799549,196190.4082864908,105000.00000000058,30521.447705364608,1752391.8693120084,967651.4717412259,3847823.9233807176,0.0,0.0,22903.90849287181,2750.1310253498527,0.0,0.0,1150116734156.776,1151485600000.0,1150116800000.0,1150116734156.776,1145867680094.3054,1150116734156.776,580925365292.8525,1150116800000.0,13914202644.716713,1150116800000.0,1150116800000.0,0.0,0.0,298473099475.8025,1150116734156.776,20647518650.0,99148.0
20260.0,0.0,22.853750574324305,4628191.118259812,903.5974434925076,110769.63687016047,186376.9900414879,0.0,50169.35083145502,78848.33435614755,1929668.7189677241,466564.44262653316,544840.8402306291,1690103.2649345133,0.0,0.0,8989.18178473294,70273.72811666924,0.0,6732.213845169053,22609.38838563439,3877.3,1571986.0975889114,638.1561957602455,0.0,366006.7064301382,159257.96185542998,219644.89340374494,1586964.5460619694,12106.28206511423,1315007.586153665,0.0,0.0,1291597.5345443909,293320.2128985288,0.0,997925036.4141827,1810481600000.0,3256502800000.0,3253266400000.0,933246128183.369,0.0,3246089223392.5957,695993573489.8373,3253266400000.0,40671557076.954475,3253266400000.0,3253266400000.0,0.0,0.0,484737922148.2092,1810481600000.0,71059196411.0,280454.0
20300.0,0.0,0.0,176099.55382699586,9981.458927256794,68303.42775713668,0.0,0.0,8421.90988647125,5607.756944236632,88251.92344045034,22569.217601887336,679016.3644042108,1977470.0863356693,0.0,0.0,142232.82728444872,713044.3486644211,0.0,0.0,1747.7879602339287,38446.6,4213.082812332776,0.0,0.0,14125.101007884805,1283.7085664179472,7731.526563955864,14853.274513115732,206696.20154221787,497064.9421080386,0.0,0.0,915908.2770594071,102071.51809006928,0.0,0.0,247486000000.0,247752800000.0,247486000000.0,0.0,0.0,247486000000.0,1121551388.8473263,247486000000.0,636740174.5782968,247486000000.0,247486000000.0,0.0,0.0,16393760320.354464,247486000000.0,3357115415.0,21335.0
20340.0,0.0,0.0,403750.74207804113,117712.8977391832,71041.66140307188,517686.8981195399,285.2668026716856,70015.38603844418,2049.8366359006895,55992.31667795002,616521.1889758869,326188.1952725685,3590246.846585723,0.0,0.0,20559.698333650176,62646.51814213745,0.0,0.0,2008.1941167205969,432047.9,4995.263537221792,284.96043153744665,28965.268401160203,436995.5161210848,477.68669536894464,15547.116116603458,8706.847262446745,115876.61559423384,1739484.446577287,0.0,0.0,1108966.4790943563,1715.639805461862,0.0,0.0,496201600000.0,497036800000.0,496201600000.0,496201600000.0,496006129399.836,496201600000.0,409967327.18013793,496201600000.0,12077569239.233479,496201600000.0,496201600000.0,0.0,0.0,53396996589.49585,496201600000.0,7714594910.0,42776.0
20380.0,0.0,0.0,0.0,47030.55522822523,230352.89089656528,717943.2260313382,227322.2067735142,20475.397296846622,17399.999999999567,471397.31954919704,307336.6070938152,309968.6587023754,3681550.9913201616,0.0,0.0,58524.58009038949,235762.18474209504,0.0,0.0,0.0,260826.5,310292.1480805462,11565.000640203803,9787188.832402743,137520.99249056925,4500.000000000013,14666.943573435326,788815.201503537,58856.10218773598,1868952.164567056,0.0,0.0,103364.66548575532,2195.777700430641,0.0,0.0,0.0,1549388800000.0,1548089600000.0,1548089600000.0,1547981186841.5134,1548089600000.0,92309966496.38293,1548089600000.0,9788750828.785662,1548089600000.0,1548089600000.0,0.0,0.0,101426849417.14915,1548089600000.0,19078203257.0,133456.0
20420.0,134948.9305975464,0.0,0.0,24482.57155306754,2578.9403356080134,0.200072468574246,0.0,10034.736201389083,123634.77696810348,571606.8562872198,41433.90936089634,36735.968895536826,80290.55244238536,0.0,0.0,2267.4124975475947,65325.46749842977,1785.6843583008663,0.0,0.0,192470.9,4180.407069346406,0.020593899064941,0.0,108.8122163694218,849809.6496958258,12471.731185873856,647250.6017539896,18358.970757493164,82645.28529227972,0.0,0.0,7070245.496327529,4183.884806500329,58000000.0,0.0,0.0,645400800000.0,644182800000.0,537911350.4200792,0.0,644182800000.0,322930614258.8732,644182800000.0,21970426080.734097,644182800000.0,644182800000.0,0.0,0.0,310844877721.4145,644182707956.3201,16531577408.0,55533.0
20460.0,0.0,0.0,189833.713105368,69941.66811373389,37879.9112002738,631689.4723799591,951.0865974001965,81956.30057657923,17399.999999999265,146568.15524468196,277202.4869907976,445173.33169086097,6744393.883691568,0.0,0.0,58368.48826612437,45808.21927189386,0.0,0.0,1749.653880658128,224358.4,1986063.4902407057,420.8135901156703,66315.9771077132,64125.1590910792,4499.999999999995,7446.34421127481,13861.681326213595,132435.00798375788,315906.59800066426,0.0,0.0,1793233.3480868635,11185.0698023382,0.0,0.0,533575302158.35205,534377200000.0,533576800000.0,533575302158.352,532247888776.22095,533575302158.35205,42548363700.1834,533576800000.0,9224931909.961542,533576800000.0,533576800000.0,0.0,0.0,138764992542.73962,533575302158.35205,6721405375.0,45998.0
20500.0,0.0,0.0,0.0,166574.19985169917,1040346.7824457255,2192406.9481295673,387883.1576954327,118936.82974337692,94810.81903380364,1372279.2263988347,1789876.4963290645,1380884.483561232,10650665.038830897,0.0,0.0,38257.90528537591,1618742.6524794989,0.0,0.0,0.0,1057276.2,407847.96939819155,31637.957675591784,16939196.75729185,468356.4956100354,226882.32579363114,126026.32195606032,1885481.5673030682,202334.51702277007,7167526.934922567,0.0,0.0,101770.36154621614,230590.41294258126,0.0,0.0,0.0,6831367600000.0,6825764800000.0,6825764779523.68,6825747934377.302,6825764779523.68,1793918440777.4365,6825764800000.0,84423221284.01482,6825764800000.0,6825764800000.0,0.0,0.0,1394617837210.7383,6825764779523.68,107219951872.0,588428.0
20540.0,0.0,0.0,0.0,6335264.162647694,1928.7750873777493,722214.0742457137,909.5523713700572,13235.247952496517,17399.999999997824,213980.37771825097,210436.59335802944,221128.65774613043,2543890.120197131,0.0,0.0,700.2224801683547,3504.589471496141,0.0,0.0,0.0,10985468.0,57545.12192769104,122.82217040747038,105119.77657058625,466.43031665172794,4499.999999999994,13565.53319981748,217560.83721445984,281119.1694109859,1729728.5786964032,0.0,0.0,6523.501981790917,2813.4452613935205,0.0,0.0,0.0,426891600000.0,426439200000.0,426439056715.872,426439056715.872,426439056715.872,26246356106.74314,426439200000.0,15971200626.53518,426439200000.0,426439200000.0,0.0,0.0,99785484846.09248,426439056715.872,7104069805.0,36762.0
20580.0,0.0,0.0,159225.5820494632,2107.84770473462,39910.40638439542,753441.5588740136,9561.48788445239,1143.2914505764932,17400.000000001935,237712.30944942808,797540.6076541446,34719.020104194424,953005.3170085571,0.0,0.0,2946.8306097212453,60060.396963507206,0.0,0.0,1203.1837943751907,5893.2,12942.549307069372,12.804779568218883,415475.7556314348,18201.768795069023,4500.000000000002,22303.698912371998,345795.69834591146,29212.88489538645,186457.9814457698,0.0,0.0,52549.31186063806,22065.040327739087,0.0,0.0,671315200000.0,671489200000.0,671315200000.0,671315200000.0,671235507301.6649,671315200000.0,40864722764.01576,671315200000.0,32294669596.66113,671315200000.0,671315200000.0,0.0,0.0,18363346779.146496,671315200000.0,6933151157.0,57872.0
20660.0,0.0,24701.69691395219,0.0,16920.314816252423,203.22661156220224,230618.17853390597,122698.55454556168,7226.683959837994,9025.535325321936,127179.4641781944,81834.39362241262,121686.97847563215,229502.4791826524,0.0,0.0,8154.8741286545155,56348.72119749038,0.0,4646077.060891143,0.0,75029.5,9660.886511539866,0.004347533642074,8668316.431755051,33516.670727696524,1815.5005784419243,19322.485456156744,165101.50494349073,84670.55261744326,247584.8864455084,0.0,0.0,483445.68703853857,25424.754120612528,0.0,30264321373.300255,0.0,435301600000.0,434976800000.0,434976800000.0,434555103544.3688,431497722856.9871,1805107065.064387,434976800000.0,13727082321.000237,434976800000.0,434976800000.0,0.0,0.0,32650076696.557854,434976800000.0,9232678307.0,37498.0
20700.0,0.0,0.0,771170.6570247216,44388.874857913645,53909.37060853116,453832.1911744529,88157.41023277878,137447.50079779263,22328.417917347837,730918.2660179709,869030.1074236432,536155.6846897803,861933.3518349449,0.0,0.0,1165.3164932633329,518033.5821255173,0.0,0.0,2408.3044541131476,195236.0,43168.51228575288,0.388184428655431,4085141.09570714,28768.833550447904,122388.66373509805,24749.298469692465,7551263.430299818,413366.3341161702,1079483.8660341767,0.0,0.0,66380.13534758893,209926.6962102124,0.0,0.0,1950899600000.0,1952593200000.0,1950899600000.0,1950899600000.0,1950701956635.2852,1930772499646.9248,784634247871.219,1950899600000.0,46198134618.16986,1950899600000.0,1950899600000.0,0.0,0.0,110320657625.34631,1950899600000.0,37316516597.0,168181.0
20740.0,0.0,0.0,1358653.8126392239,3408.6836137094756,52429.88323809368,744769.1368923082,0.0,1896820.5595449647,57126.646456530216,156878.85381215817,601041.16892654,446687.7423421898,2583026.499167776,0.0,0.0,26248.13773278791,281035.0798790994,0.0,0.0,9794.422301296998,13852.5,11490.772390334558,698.7229357738657,0.0,41003.150997825585,200449.56871244824,41907.117263082706,947996.193144957,1512873.3924537376,4682352.209411394,0.0,0.0,66656.13348374679,109057.38491664488,0.0,0.0,1993332400000.0,1995281200000.0,1993332400000.0,1993332400000.0,0.0,1989303575025.6875,882945544006.9652,1993332400000.0,48322130207.459816,1993332400000.0,1993332400000.0,0.0,0.0,219982055171.76157,1993332400000.0,42016630706.0,171839.0
20780.0,1776018.2474555664,0.0,0.132919742511369,21576.635540478528,8624.49223026779,0.0,0.0,10038.16947507906,44102.76012942006,362501.018826556,342300.08953912766,6107.002384600832,71149.94665700142,0.0,0.0,153.5797500764402,1719.1142176006874,215.00003733198955,0.0,0.031240263018808,228890.3,290237.47708466125,0.0,0.0,49223.54658763404,237620.4097808483,12695.667038753529,96808.88142310003,4816.2911850465325,89301.70257817059,0.0,0.0,110262.006579387,518.398659542248,58000000.0,0.0,187769797.6819728,646479600000.0,644403200000.0,0.0,0.0,644403200000.0,410459838718.7915,644403200000.0,15380173402.047184,644403200000.0,644403200000.0,0.0,0.0,63475254174.16346,644403200000.0,15224538286.0,55552.0
20820.0,0.0,0.0,241875.10901218117,989855.098852628,13988.485877442641,744361.318278802,191.0381333153909,20344.17308684654,17399.999999999367,107127.08944341104,28571.40927558996,312955.94873990165,967286.3355680893,0.0,0.0,980.737135690977,49952.6338504046,0.0,0.0,398.3354507362888,2274977.7,326885.5087682786,3371.550840891648,49393.553347127294,239743.33955189443,4499.999999999999,24763.19046722419,26651.991864613065,394206.1004564285,1073730.413663872,0.0,0.0,11751.77799499365,98445.00401947244,0.0,0.0,401986400000.0,402148800000.0,401986400000.0,401986400000.0,401734240424.8218,401986400000.0,65770778483.19066,401986400000.0,7579274600.738306,401986400000.0,401986400000.0,0.0,0.0,162285135757.1954,401986400000.0,9150001635.0,34654.0
20900.0,0.0,0.0,44016.98101393448,4957.8510493332315,25585.349830445048,16381.429052244388,491097.606623156,42947.64059559382,38.427552000000006,167840.9197643345,5073179.473490381,72628.14829869904,1358414.5833559793,0.0,0.0,574.7693089056636,64672.31329005148,0.0,0.0,1405.5435406504366,17155.5,226066.59396453807,14.958375682668551,17590734.017219268,3191.947437202373,18.291651183000003,6346.168681194506,293214.8957465016,44919.24329078002,324020.64392106625,0.0,0.0,92577.94450905216,1860.0905236416077,0.0,0.0,481909423688.436,482212000000.0,481910400000.0,481909423688.436,481909423688.436,481909423688.436,7685510.4,481910400000.0,141816107074.3722,481910400000.0,481910400000.0,0.0,0.0,52975729074.7975,481909423688.436,8099223413.0,41544.0
20940.0,0.0,0.0,0.0,38820917.92010944,9447.172298494175,123418.03216516612,14.16875284268971,0.0,2691.9033891727986,4013.3372724188753,63375.57984148462,6203.662357920217,7977.302997897535,0.0,0.0,52.39852630147536,0.000171413108245,0.0,0.0,0.0,92687513.7,166.96045084285842,167.55471375330418,6036.929552875031,0.0,2197.751437305182,1215.3856745826379,77153.52226370531,102949.94425797432,39823.546190132336,0.0,0.0,48677.23884770964,0.000262892964014,0.0,0.0,0.0,2084543200000.0,2080100400000.0,2080100400000.0,2080006280679.1367,0.0,538380677.8345597,2080100400000.0,8552372736.637968,2080100400000.0,2080100400000.0,0.0,0.0,100011577127.30711,176353067.120312,33548773598.0,179319.0
20980.0,0.0,0.0,0.0,152979.22180932958,20405.566599578415,823733.5751646785,4230.050441422951,70114.42964390783,17400.000000001826,204307.2387705753,573073.3638595325,258524.7286444122,1164825.291486214,0.0,0.0,606.7697267501626,11293.757205110976,0.0,0.0,0.0,394261.4,2353.5811494289287,301.3609143942804,276151.197837567,2239204.387429072,4499.999999999996,19906.226259321455,137372.50769931183,250203.18270145988,367884.2059995528,0.0,0.0,4991.374691138417,130128.42248667173,0.0,0.0,0.0,453026400000.0,452469600000.0,452469600000.0,451897917491.2039,452029752869.4782,31788823492.9793,452469600000.0,12919147925.975277,452469600000.0,452469600000.0,0.0,0.0,72487245023.40765,452469600000.0,6275843993.0,39006.0
21020.0,0.0,96756.08970029336,0.0,5815.359776141526,43652.19403359798,650183.3143730734,455937.51583781565,3994.6217069977715,52200.00000000326,196688.46276807215,758206.5667963411,171302.67688653123,802991.6432072778,0.0,0.0,2815.2167360032645,89593.34743405147,0.0,900192.526304429,0.0,37297.8,28312.45158294333,6338.582128258661,23682446.39755542,101392.24882682209,13500.000000000004,11638.6816069757,30210.553987534542,51234.66042933696,632109.8679839179,0.0,0.0,25920.198774808243,23725.806222598276,0.0,189548244860.4629,0.0,741564800000.0,740161200000.0,740161200000.0,740156145578.9501,740155397871.5295,71511485889.581,740161200000.0,107372292581.2919,740161200000.0,740161200000.0,0.0,0.0,108385041493.95131,740161200000.0,11071342340.0,63807.0
21060.0,0.0,0.0,186188.56941658206,683170.9033530675,194330.2609176856,521544.570521379,661.9277785433165,105766.98578762525,52199.99999999899,778906.4222826252,144621.39636254916,1421954.5892088953,4915509.9903615825,0.0,0.0,5122.203298225631,31035.477276297708,0.0,0.0,4048.7349249552626,2213081.9,39327.08722662007,16503.12830932102,62004.3357720814,380072.7878741496,13500.000000000022,56604.99140133378,3147356.2084233956,927123.1554289537,3233194.482188138,0.0,0.0,44300.2611362022,56442.01951146732,0.0,0.0,1803254800000.0,1804635200000.0,1803254800000.0,1803254800000.0,1801905595078.6692,1803242835055.878,419506382852.3112,1803254800000.0,31986253113.127037,1803254800000.0,1803254800000.0,0.0,0.0,838003771704.9758,1803254800000.0,25979333175.0,155453.0
