Crosswalk2023_CBSA Code,Labor_Force_2015,Labor_Force_2016,Labor_Force_2017,Labor_Force_2018,Labor_Force_2019,Labor_Force_2020,Labor_Force_2021,Labor_Force_2022,Labor_Force_2023,Labor_Force_2024,Employed_2015,Employed_2016,Employed_2017,Employed_2018,Employed_2019,Employed_2020,Employed_2021,Employed_2022,Employed_2023,Employed_2024,Unemployed_2015,Unemployed_2016,Unemployed_2017,Unemployed_2018,Unemployed_2019,Unemployed_2020,Unemployed_2021,Unemployed_2022,Unemployed_2023,Unemployed_2024
19460.0,69069.0,67748.0,68030.0,69676.0,71140.0,71830,71477.0,72615.0,73974.0,76005.0,64742.0,63770.0,64991.0,67084.0,69045.0,68145,69564.0,71053.0,72442.0,74014.0,4327.0,3978.0,3039.0,2592.0,2095.0,3685,1913.0,1562.0,1532.0,1991.0
19500.0,50959.0,50061.0,49115.0,49466.0,48304.0,46481,45882.0,45175.0,44938.0,44693.0,47433.0,46756.0,46375.0,46643.0,45800.0,41920,42331.0,42571.0,42216.0,42087.0,3526.0,3305.0,2740.0,2823.0,2504.0,4561,3551.0,2604.0,2722.0,2606.0
19540.0,16911.0,16066.0,16246.0,16484.0,16319.0,15769,15713.0,15958.0,15773.0,15679.0,16267.0,15463.0,15798.0,16032.0,15849.0,14814,15310.0,15575.0,15301.0,15059.0,644.0,603.0,448.0,452.0,470.0,955,403.0,383.0,472.0,620.0
19580.0,18746.0,20020.0,20071.0,19780.0,19587.0,19044,18870.0,18740.0,19238.0,19514.0,17814.0,19103.0,19178.0,18981.0,18814.0,17598,18021.0,18056.0,18602.0,18731.0,932.0,917.0,893.0,799.0,773.0,1446,849.0,684.0,636.0,783.0
19620.0,19490.0,18887.0,18790.0,20844.0,21207.0,20163,20915.0,20920.0,21046.0,21111.0,18313.0,17642.0,17777.0,19986.0,20459.0,18381,19621.0,19929.0,19847.0,20016.0,1177.0,1245.0,1013.0,858.0,748.0,1782,1294.0,991.0,1199.0,1095.0
19660.0,282055.0,285046.0,288981.0,292259.0,294513.0,289566,298400.0,308833.0,318303.0,322656.0,265199.0,270061.0,275690.0,280744.0,283817.0,266239,283937.0,298329.0,307335.0,310181.0,16856.0,14985.0,13291.0,11515.0,10696.0,23327,14463.0,10504.0,10968.0,12475.0
19700.0,11159.0,10594.0,10329.0,9853.0,10069.0,9793,9795.0,9548.0,9840.0,9948.0,9209.0,8982.0,8816.0,8623.0,8752.0,8215,8218.0,8537.0,8828.0,8733.0,1950.0,1612.0,1513.0,1230.0,1317.0,1578,1577.0,1011.0,1012.0,1215.0
19740.0,1502445.0,1556334.0,1599865.0,1644860.0,1674235.0,1665079,1710848.0,1738712.0,1761928.0,1776992.0,1449465.0,1511147.0,1559991.0,1597484.0,1631896.0,1549588,1617393.0,1686714.0,1704736.0,1701826.0,52980.0,45187.0,39874.0,47376.0,42339.0,115491,93455.0,51998.0,57192.0,75166.0
19760.0,15117.0,15096.0,14651.0,14559.0,14590.0,14279,14423.0,14524.0,14708.0,14678.0,14168.0,14199.0,13878.0,13805.0,13871.0,13275,13813.0,14039.0,14189.0,14067.0,949.0,897.0,773.0,754.0,719.0,1004,610.0,485.0,519.0,611.0
19780.0,359868.0,372274.0,375331.0,383146.0,393611.0,380316,387681.0,398788.0,408675.0,413159.0,347070.0,360045.0,364568.0,373738.0,383360.0,359986,372986.0,388109.0,397453.0,400921.0,12798.0,12229.0,10763.0,9408.0,10251.0,20330,14695.0,10679.0,11222.0,12238.0
19810.0,18506.0,17351.0,17359.0,17362.0,17603.0,17769,17623.0,17783.0,17920.0,18108.0,17680.0,16499.0,16584.0,16678.0,16843.0,16566,16945.0,17246.0,17333.0,17483.0,826.0,852.0,775.0,684.0,760.0,1203,678.0,537.0,587.0,625.0
19820.0,2031555.0,2105392.0,2145813.0,2166154.0,2190308.0,2114310,2102837.0,2117161.0,2169452.0,2179402.0,1911977.0,1994084.0,2048229.0,2072881.0,2097408.0,1869776,1975102.0,2035479.0,2091359.0,2081001.0,119578.0,111308.0,97584.0,93273.0,92900.0,244534,127735.0,81682.0,78093.0,98401.0
19860.0,24730.0,18907.0,18812.0,19137.0,19675.0,19121,18191.0,18659.0,19168.0,19668.0,24096.0,18094.0,18244.0,18668.0,19265.0,17663,17402.0,18265.0,18809.0,19211.0,634.0,813.0,568.0,469.0,410.0,1458,789.0,394.0,359.0,457.0
19940.0,17887.0,16224.0,16016.0,16099.0,15850.0,15361,15212.0,15069.0,15249.0,15177.0,16940.0,15302.0,15239.0,15305.0,15161.0,14222,14429.0,14376.0,14497.0,14434.0,947.0,922.0,777.0,794.0,689.0,1139,783.0,693.0,752.0,743.0
19980.0,18161.0,17794.0,17672.0,17154.0,17013.0,17115,17416.0,17607.0,17534.0,18009.0,17544.0,17207.0,17159.0,16713.0,16579.0,16540,17009.0,17219.0,17117.0,17503.0,617.0,587.0,513.0,441.0,434.0,575,407.0,388.0,417.0,506.0
20020.0,62484.0,63607.0,63905.0,64687.0,65719.0,65720,65563.0,66344.0,67056.0,67791.0,58579.0,59989.0,61074.0,62122.0,63625.0,62095,63500.0,64721.0,65400.0,65681.0,3905.0,3618.0,2831.0,2565.0,2094.0,3625,2063.0,1623.0,1656.0,2110.0
20060.0,20927.0,21268.0,21952.0,22331.0,22863.0,22518,22255.0,22106.0,21990.0,22131.0,19537.0,20005.0,20818.0,21332.0,21953.0,21243,21362.0,21310.0,21178.0,21227.0,1390.0,1263.0,1134.0,999.0,910.0,1275,893.0,796.0,812.0,904.0
20100.0,75724.0,80771.0,81527.0,81944.0,82658.0,83800,85110.0,84683.0,85514.0,85300.0,71682.0,77026.0,77839.0,78792.0,79560.0,77184,80009.0,80776.0,81975.0,81873.0,4042.0,3745.0,3688.0,3152.0,3098.0,6616,5101.0,3907.0,3539.0,3427.0
20140.0,22273.0,22504.0,23065.0,23057.0,23124.0,22804,23291.0,22928.0,23267.0,23133.0,20588.0,20965.0,21685.0,21933.0,22029.0,21302,22284.0,22028.0,22299.0,22147.0,1685.0,1539.0,1380.0,1124.0,1095.0,1502,1007.0,900.0,968.0,986.0
20180.0,36740.0,36845.0,36393.0,36341.0,36567.0,36485,35986.0,35533.0,35641.0,35275.0,34241.0,34207.0,34220.0,34488.0,34711.0,33243,33663.0,33774.0,34184.0,33887.0,2499.0,2638.0,2173.0,1853.0,1856.0,3242,2323.0,1759.0,1457.0,1388.0
20220.0,55850.0,53122.0,52844.0,53769.0,54704.0,52967,53014.0,53887.0,53748.0,53513.0,53819.0,51167.0,51215.0,52392.0,53243.0,49811,50795.0,52239.0,52142.0,51764.0,2031.0,1955.0,1629.0,1377.0,1461.0,3156,2219.0,1648.0,1606.0,1749.0
20260.0,143601.0,142953.0,142830.0,141597.0,141806.0,141454,137455.0,138222.0,139606.0,140082.0,136382.0,134896.0,136201.0,136024.0,135889.0,130560,131636.0,133673.0,134805.0,135114.0,7219.0,8057.0,6629.0,5573.0,5917.0,10894,5819.0,4549.0,4801.0,4968.0
20300.0,11064.0,10078.0,9931.0,9745.0,9741.0,9601,10084.0,10280.0,10299.0,10519.0,10716.0,9749.0,9612.0,9453.0,9487.0,9200,9706.0,9978.0,9992.0,10208.0,348.0,329.0,319.0,292.0,254.0,401,378.0,302.0,307.0,311.0
20340.0,20190.0,18545.0,17752.0,18091.0,18183.0,18146,18399.0,18981.0,19594.0,19310.0,19012.0,16817.0,16695.0,17393.0,17428.0,16677,17528.0,18358.0,18901.0,18605.0,1178.0,1728.0,1057.0,698.0,755.0,1469,871.0,623.0,693.0,705.0
20420.0,29792.0,28927.0,29196.0,29945.0,29598.0,28935,28446.0,28631.0,28922.0,29514.0,28811.0,28086.0,28493.0,29064.0,28836.0,26952,26758.0,27687.0,27968.0,28299.0,981.0,841.0,703.0,881.0,762.0,1983,1688.0,944.0,954.0,1215.0
20460.0,18269.0,18336.0,19201.0,19722.0,20203.0,21239,20985.0,22024.0,23166.0,23694.0,17456.0,17546.0,18484.0,19106.0,19600.0,20091,20237.0,21400.0,22472.0,22953.0,813.0,790.0,717.0,616.0,603.0,1148,748.0,624.0,694.0,741.0
20500.0,277718.0,284720.0,290618.0,294894.0,298839.0,289280,299038.0,314776.0,320652.0,323187.0,263992.0,271942.0,278987.0,284332.0,288371.0,271472,286588.0,304517.0,310613.0,312829.0,13726.0,12778.0,11631.0,10562.0,10468.0,17808,12450.0,10259.0,10039.0,10358.0
20540.0,16720.0,17265.0,16935.0,17058.0,17335.0,16735,17149.0,17491.0,17544.0,17911.0,15535.0,16253.0,16156.0,16325.0,16551.0,15481,16383.0,16914.0,16986.0,17302.0,1185.0,1012.0,779.0,733.0,784.0,1254,766.0,577.0,558.0,609.0
20580.0,23555.0,24560.0,24011.0,23695.0,23337.0,24096,23588.0,23310.0,23742.0,24068.0,21028.0,21831.0,21767.0,21767.0,21556.0,20421,20667.0,21447.0,21961.0,22178.0,2527.0,2729.0,2244.0,1928.0,1781.0,3675,2921.0,1863.0,1781.0,1890.0
20660.0,19426.0,18206.0,18432.0,18487.0,18112.0,16596,15897.0,16092.0,17002.0,16937.0,18482.0,17417.0,17658.0,17766.0,17473.0,15551,15053.0,15549.0,16606.0,16372.0,944.0,789.0,774.0,721.0,639.0,1045,844.0,543.0,396.0,565.0
20700.0,81486.0,82684.0,82869.0,83032.0,83942.0,82573,81688.0,81343.0,82128.0,82950.0,76113.0,77618.0,77981.0,78501.0,79553.0,73376,75983.0,76954.0,78212.0,79447.0,5373.0,5066.0,4888.0,4531.0,4389.0,9197,5705.0,4389.0,3916.0,3503.0
20740.0,91421.0,91838.0,92247.0,91789.0,91748.0,91369,92535.0,93416.0,95328.0,96557.0,87730.0,88484.0,89360.0,89155.0,88814.0,85905,89273.0,90847.0,92657.0,93766.0,3691.0,3354.0,2887.0,2634.0,2934.0,5464,3262.0,2569.0,2671.0,2791.0
20780.0,32678.0,33038.0,33896.0,35073.0,35651.0,34517,33698.0,33891.0,34332.0,35033.0,31699.0,32149.0,33144.0,34166.0,34852.0,31375,32017.0,32958.0,33376.0,33804.0,979.0,889.0,752.0,907.0,799.0,3142,1681.0,933.0,956.0,1229.0
20820.0,24382.0,23531.0,23867.0,24120.0,24277.0,23921,24254.0,24534.0,24588.0,24587.0,23193.0,22339.0,22900.0,23142.0,23457.0,22359,23241.0,23711.0,23734.0,23653.0,1189.0,1192.0,967.0,978.0,820.0,1562,1013.0,823.0,854.0,934.0
20900.0,21140.0,18271.0,18309.0,18470.0,18808.0,18716,18610.0,18804.0,19393.0,19489.0,20201.0,17213.0,17358.0,17679.0,18077.0,17267,17415.0,17989.0,18561.0,18645.0,939.0,1058.0,951.0,791.0,731.0,1449,1195.0,815.0,832.0,844.0
20940.0,76746.0,74589.0,71241.0,70376.0,72590.0,69732,67087.0,68096.0,71462.0,73006.0,57897.0,56303.0,57046.0,57002.0,57300.0,53576,55007.0,57643.0,58902.0,59591.0,18849.0,18286.0,14195.0,13374.0,15290.0,16156,12080.0,10453.0,12560.0,13415.0
20980.0,16926.0,17537.0,17209.0,17053.0,16828.0,16532,15994.0,15880.0,15895.0,15882.0,15906.0,16641.0,16351.0,16183.0,16016.0,15222,15094.0,15205.0,15242.0,15086.0,1020.0,896.0,858.0,870.0,812.0,1310,900.0,675.0,653.0,796.0
21020.0,17228.0,17821.0,17918.0,17633.0,17476.0,16814,17023.0,17681.0,17882.0,17928.0,15991.0,16747.0,16972.0,16816.0,16710.0,15644,16132.0,16918.0,17174.0,17250.0,1237.0,1074.0,946.0,817.0,766.0,1170,891.0,763.0,708.0,678.0
21060.0,52504.0,54303.0,55145.0,55546.0,55811.0,53960,53179.0,53420.0,54397.0,55715.0,49916.0,51915.0,52697.0,53351.0,53624.0,50239,50770.0,51129.0,52047.0,52832.0,2588.0,2388.0,2448.0,2195.0,2187.0,3721,2409.0,2291.0,2350.0,2883.0
21120.0,12161.0,9162.0,9329.0,9406.0,8649.0,8372,8106.0,8615.0,8928.0,9248.0,11558.0,8394.0,8913.0,9120.0,8330.0,7591,7668.0,8340.0,8610.0,8955.0,603.0,768.0,416.0,286.0,319.0,781,438.0,275.0,318.0,293.0
21140.0,104782.0,99532.0,102654.0,106106.0,103116.0,101389,105259.0,106890.0,100897.0,98256.0,100725.0,95790.0,99808.0,103097.0,99620.0,92854,102038.0,103848.0,96328.0,93414.0,4057.0,3742.0,2846.0,3009.0,3496.0,8535,3221.0,3042.0,4569.0,4842.0
21180.0,12043.0,11425.0,11165.0,11083.0,11227.0,11009,10634.0,10555.0,10572.0,10412.0,11223.0,10697.0,10511.0,10434.0,10495.0,9908,9967.0,10015.0,10027.0,9847.0,820.0,728.0,654.0,649.0,732.0,1101,667.0,540.0,545.0,565.0
21220.0,27425.0,28395.0,28432.0,29239.0,29465.0,27912,27696.0,28086.0,28280.0,27947.0,25978.0,27127.0,27409.0,28360.0,28576.0,26300,26841.0,27070.0,27189.0,26780.0,1447.0,1268.0,1023.0,879.0,889.0,1612,855.0,1016.0,1091.0,1167.0
21260.0,20892.0,21698.0,22187.0,21933.0,23733.0,22481,21449.0,21948.0,22545.0,22677.0,19582.0,20482.0,21077.0,20782.0,22512.0,20595,20270.0,20971.0,21571.0,21618.0,1310.0,1216.0,1110.0,1151.0,1221.0,1886,1179.0,977.0,974.0,1059.0
21300.0,37889.0,38413.0,37843.0,37599.0,37473.0,37393,36103.0,35716.0,35646.0,35226.0,35660.0,36290.0,35863.0,35947.0,36027.0,34343,34257.0,34446.0,34339.0,33898.0,2229.0,2123.0,1980.0,1652.0,1446.0,3050,1846.0,1270.0,1307.0,1328.0
21340.0,341473.0,363240.0,367730.0,372413.0,376829.0,378304,384237.0,389062.0,400354.0,415164.0,323667.0,345749.0,351060.0,357001.0,362790.0,347859,361220.0,372820.0,383319.0,397849.0,17806.0,17491.0,16670.0,15412.0,14039.0,30445,23017.0,16242.0,17035.0,17315.0
21380.0,17987.0,18877.0,18830.0,18659.0,18885.0,18685,18885.0,19128.0,18903.0,18854.0,17223.0,18142.0,18163.0,18050.0,18283.0,17841,18351.0,18669.0,18404.0,18221.0,764.0,735.0,667.0,609.0,602.0,844,534.0,459.0,499.0,633.0
21420.0,29971.0,30204.0,29000.0,28439.0,28334.0,28255,28276.0,28508.0,28343.0,28325.0,28821.0,28977.0,27974.0,27634.0,27544.0,26738,27298.0,27719.0,27486.0,27400.0,1150.0,1227.0,1026.0,805.0,790.0,1517,978.0,789.0,857.0,925.0
21460.0,20414.0,21887.0,22233.0,22276.0,23107.0,22991,22638.0,22728.0,23019.0,23705.0,19195.0,20689.0,21290.0,21452.0,22439.0,21948,22043.0,22200.0,22480.0,22976.0,1219.0,1198.0,943.0,824.0,668.0,1043,595.0,528.0,539.0,729.0
21500.0,135918.0,134853.0,131866.0,130585.0,130407.0,128800,126184.0,125624.0,126934.0,126787.0,128280.0,126189.0,124194.0,124291.0,124581.0,116525,117729.0,119738.0,121734.0,121909.0,7638.0,8664.0,7672.0,6294.0,5826.0,12275,8455.0,5886.0,5200.0,4878.0
21540.0,17324.0,16609.0,16532.0,16565.0,16695.0,16451,15880.0,16053.0,16352.0,16967.0,16150.0,15487.0,15473.0,15649.0,15779.0,14905,14901.0,15136.0,15452.0,15924.0,1174.0,1122.0,1059.0,916.0,916.0,1546,979.0,917.0,900.0,1043.0
21580.0,16753.0,15710.0,15781.0,15497.0,15661.0,15404,15420.0,15428.0,16033.0,16173.0,15394.0,14427.0,14685.0,14610.0,14737.0,14132,14183.0,14687.0,15447.0,15514.0,1359.0,1283.0,1096.0,887.0,924.0,1272,1237.0,741.0,586.0,659.0
21640.0,9478.0,10065.0,10054.0,10107.0,10234.0,10225,9715.0,9583.0,9307.0,9337.0,8651.0,9305.0,9499.0,9622.0,9841.0,9510,9222.0,9224.0,8924.0,8923.0,827.0,760.0,555.0,485.0,393.0,715,493.0,359.0,383.0,414.0
21660.0,172405.0,180209.0,182922.0,182349.0,182452.0,181759,184981.0,185927.0,186463.0,188607.0,162641.0,171262.0,175004.0,174531.0,175243.0,167683,175014.0,178053.0,179182.0,180618.0,9764.0,8947.0,7918.0,7818.0,7209.0,14076,9967.0,7874.0,7281.0,7989.0
21700.0,62315.0,61361.0,61461.0,61425.0,61066.0,58653,57667.0,58065.0,59225.0,60195.0,58816.0,58262.0,58806.0,59142.0,58781.0,53560,53975.0,55664.0,56483.0,57087.0,3499.0,3099.0,2655.0,2283.0,2285.0,5093,3692.0,2401.0,2742.0,3108.0
21740.0,10612.0,11607.0,11395.0,11325.0,11440.0,11306,11091.0,11338.0,11479.0,11460.0,10100.0,11034.0,10923.0,10890.0,11037.0,10681,10606.0,10971.0,11150.0,11083.0,512.0,573.0,472.0,435.0,403.0,625,485.0,367.0,329.0,377.0
21780.0,137381.0,136223.0,136679.0,138446.0,138075.0,133930,133562.0,134567.0,134865.0,135816.0,131641.0,130657.0,132259.0,134116.0,133865.0,124812,128682.0,130572.0,130550.0,130541.0,5740.0,5566.0,4420.0,4330.0,4210.0,9118,4880.0,3995.0,4315.0,5275.0
21820.0,46190.0,45837.0,45877.0,45417.0,44930.0,44265,44598.0,44708.0,45048.0,45743.0,43748.0,43229.0,43214.0,43001.0,42747.0,41308,42324.0,42998.0,43354.0,43909.0,2442.0,2608.0,2663.0,2416.0,2183.0,2957,2274.0,1710.0,1694.0,1834.0
21860.0,10508.0,11275.0,11185.0,11007.0,10823.0,10814,10110.0,10075.0,10231.0,10441.0,10072.0,10828.0,10814.0,10662.0,10423.0,10245,9767.0,9831.0,9949.0,10135.0,436.0,447.0,371.0,345.0,400.0,569,343.0,244.0,282.0,306.0
21900.0,26339.0,27070.0,26428.0,26371.0,26552.0,25577,25441.0,25891.0,25967.0,25973.0,24586.0,25393.0,25085.0,24946.0,25247.0,23435,24125.0,24804.0,24965.0,24942.0,1753.0,1677.0,1343.0,1425.0,1305.0,2142,1316.0,1087.0,1002.0,1031.0
21980.0,10263.0,9799.0,9974.0,10467.0,10593.0,10542,10543.0,10553.0,10752.0,10625.0,9528.0,9217.0,9503.0,10044.0,10176.0,9895,10161.0,10089.0,10258.0,10093.0,735.0,582.0,471.0,423.0,417.0,647,382.0,464.0,494.0,532.0
22020.0,130955.0,138874.0,141041.0,141608.0,143534.0,144353,146377.0,149557.0,152204.0,154015.0,127707.0,135457.0,137747.0,138387.0,140473.0,138290,142657.0,146826.0,149310.0,150490.0,3248.0,3417.0,3294.0,3221.0,3061.0,6063,3720.0,2731.0,2894.0,3525.0
22060.0,35626.0,33677.0,34019.0,34268.0,34672.0,34904,34210.0,34420.0,35015.0,35738.0,34338.0,32401.0,32853.0,33208.0,33485.0,32872,32935.0,33514.0,34030.0,34664.0,1288.0,1276.0,1166.0,1060.0,1187.0,2032,1275.0,906.0,985.0,1074.0
22100.0,26201.0,27881.0,28504.0,28217.0,28199.0,27835,27360.0,27076.0,27333.0,28169.0,24574.0,26427.0,27319.0,27229.0,27226.0,25969,26155.0,26209.0,26317.0,26951.0,1627.0,1454.0,1185.0,988.0,973.0,1866,1205.0,867.0,1016.0,1218.0
22140.0,56150.0,53681.0,52972.0,51116.0,50617.0,48410,47972.0,48047.0,49407.0,49939.0,52234.0,48630.0,48915.0,48103.0,47612.0,43768,43868.0,45765.0,47338.0,47612.0,3916.0,5051.0,4057.0,3013.0,3005.0,4642,4104.0,2282.0,2069.0,2327.0
22180.0,144216.0,150103.0,150175.0,150445.0,151732.0,147703,150026.0,153430.0,155388.0,154064.0,133669.0,140779.0,141946.0,142961.0,144455.0,134647,140256.0,145970.0,148495.0,147124.0,10547.0,9324.0,8229.0,7484.0,7277.0,13056,9770.0,7460.0,6893.0,6940.0
22190.0,15198.0,15958.0,16265.0,16625.0,16761.0,15841,16011.0,16486.0,16563.0,16674.0,14477.0,15302.0,15726.0,16114.0,16161.0,14494,15318.0,15944.0,16043.0,16095.0,721.0,656.0,539.0,511.0,600.0,1347,693.0,542.0,520.0,579.0
22220.0,244144.0,249855.0,256794.0,260900.0,267620.0,270407,275013.0,289424.0,297720.0,306576.0,235346.0,242630.0,249485.0,253668.0,260834.0,257905,266935.0,282575.0,290439.0,298365.0,8798.0,7225.0,7309.0,7232.0,6786.0,12502,8078.0,6849.0,7281.0,8211.0
22260.0,31296.0,30438.0,30717.0,30468.0,30640.0,30805,30116.0,30171.0,30596.0,30843.0,29956.0,29078.0,29468.0,29307.0,29304.0,29070,28989.0,29286.0,29555.0,29764.0,1340.0,1360.0,1249.0,1161.0,1336.0,1735,1127.0,885.0,1041.0,1079.0
22300.0,40911.0,38459.0,38610.0,38373.0,39017.0,38423,37763.0,37172.0,37031.0,37181.0,39393.0,36914.0,37107.0,36970.0,37683.0,35613,36029.0,35862.0,35832.0,35711.0,1518.0,1545.0,1503.0,1403.0,1334.0,2810,1734.0,1310.0,1199.0,1470.0
22340.0,5420.0,7124.0,7030.0,7027.0,6969.0,6980,7031.0,7176.0,7338.0,7153.0,4925.0,6657.0,6591.0,6696.0,6654.0,6597,6732.0,6922.0,7080.0,6861.0,495.0,467.0,439.0,331.0,315.0,383,299.0,254.0,258.0,292.0
22380.0,71975.0,70686.0,71696.0,72916.0,73657.0,71202,70420.0,72287.0,73966.0,75759.0,67265.0,66167.0,67483.0,68760.0,69289.0,64173,66016.0,69141.0,70987.0,72839.0,4710.0,4519.0,4213.0,4156.0,4368.0,7029,4404.0,3146.0,2979.0,2920.0
22420.0,180121.0,183092.0,181896.0,182533.0,183473.0,183471,177266.0,181103.0,186629.0,190151.0,169019.0,172784.0,171781.0,173594.0,174357.0,162605,164613.0,171436.0,177458.0,179315.0,11102.0,10308.0,10115.0,8939.0,9116.0,20866,12653.0,9667.0,9171.0,10836.0
22500.0,94386.0,86955.0,86572.0,87463.0,88436.0,88873,88799.0,89656.0,91266.0,92368.0,88027.0,81857.0,82224.0,84007.0,85597.0,83414,84879.0,86527.0,88298.0,88177.0,6359.0,5098.0,4348.0,3456.0,2839.0,5459,3920.0,3129.0,2968.0,4191.0
22520.0,66715.0,67632.0,67085.0,67416.0,67809.0,67095,66457.0,67220.0,68108.0,69122.0,61847.0,63310.0,63823.0,64558.0,65371.0,62809,64238.0,65425.0,66320.0,66869.0,4868.0,4322.0,3262.0,2858.0,2438.0,4286,2219.0,1795.0,1788.0,2253.0
22540.0,57103.0,56595.0,56629.0,56885.0,56932.0,55948,56150.0,56134.0,56025.0,55618.0,54832.0,54625.0,55012.0,55365.0,55313.0,52565,54313.0,54731.0,54631.0,53985.0,2271.0,1970.0,1617.0,1520.0,1619.0,3383,1837.0,1403.0,1394.0,1633.0
22580.0,24727.0,27086.0,26858.0,27075.0,27757.0,26141,26504.0,27308.0,27090.0,26629.0,22827.0,25472.0,25403.0,25832.0,26568.0,23970,24977.0,26156.0,25986.0,25461.0,1900.0,1614.0,1455.0,1243.0,1189.0,2171,1527.0,1152.0,1104.0,1168.0
22620.0,8952.0,8891.0,8398.0,8299.0,8174.0,7971,7649.0,7642.0,7607.0,7670.0,8315.0,8439.0,7982.0,7891.0,7770.0,7343,7193.0,7302.0,7266.0,7266.0,637.0,452.0,416.0,408.0,404.0,628,456.0,340.0,341.0,404.0
22660.0,180202.0,179532.0,186187.0,191621.0,195096.0,193235,199215.0,201982.0,206039.0,208235.0,174507.0,174518.0,181810.0,186387.0,190410.0,181380,189264.0,196079.0,199591.0,199747.0,5695.0,5014.0,4377.0,5234.0,4686.0,11855,9951.0,5903.0,6448.0,8488.0
22700.0,20402.0,19538.0,18455.0,18298.0,18583.0,17582,17515.0,17667.0,17597.0,17604.0,19527.0,18708.0,17724.0,17650.0,17983.0,16617,16727.0,17084.0,17023.0,17053.0,875.0,830.0,731.0,648.0,600.0,965,788.0,583.0,574.0,551.0
22780.0,14774.0,18779.0,19157.0,19028.0,19107.0,18779,18761.0,18987.0,19334.0,19437.0,13892.0,17929.0,18471.0,18452.0,18476.0,17937,18133.0,18514.0,18749.0,18696.0,882.0,850.0,686.0,576.0,631.0,842,628.0,473.0,585.0,741.0
22800.0,18309.0,17770.0,16550.0,16306.0,16427.0,15705,15390.0,15008.0,14746.0,14593.0,17331.0,16697.0,15657.0,15641.0,15799.0,14683,14551.0,14312.0,14154.0,14063.0,978.0,1073.0,893.0,665.0,628.0,1022,839.0,696.0,592.0,530.0
22820.0,14635.0,13655.0,14070.0,14756.0,14823.0,14471,14016.0,13971.0,14003.0,14396.0,14103.0,13162.0,13720.0,14312.0,14406.0,13671,13194.0,13459.0,13512.0,13791.0,532.0,493.0,350.0,444.0,417.0,800,822.0,512.0,491.0,605.0
22840.0,28971.0,30026.0,30400.0,31009.0,31962.0,31582,31279.0,31327.0,31489.0,32345.0,27211.0,28270.0,29046.0,29868.0,31042.0,30055,30512.0,30638.0,30810.0,31469.0,1760.0,1756.0,1354.0,1141.0,920.0,1527,767.0,689.0,679.0,876.0
22900.0,101273.0,102684.0,102041.0,101198.0,100886.0,100102,98811.0,100039.0,101175.0,101555.0,96135.0,98523.0,98204.0,97625.0,97598.0,94175,95130.0,97037.0,97874.0,98010.0,5138.0,4161.0,3837.0,3573.0,3288.0,5927,3681.0,3002.0,3301.0,3545.0
23060.0,209213.0,219327.0,219730.0,224357.0,227079.0,223336,222735.0,227222.0,229738.0,232691.0,199790.0,210527.0,212776.0,217604.0,220236.0,206774,214395.0,220875.0,222622.0,223579.0,9423.0,8800.0,6954.0,6753.0,6843.0,16562,8340.0,6347.0,7116.0,9112.0
23140.0,16929.0,16264.0,16071.0,16270.0,16305.0,15957,15955.0,16269.0,16710.0,16880.0,16250.0,15600.0,15544.0,15778.0,15832.0,14982,15445.0,15817.0,16230.0,16288.0,679.0,664.0,527.0,492.0,473.0,975,510.0,452.0,480.0,592.0
23180.0,35690.0,34457.0,35045.0,35249.0,35627.0,35049,35254.0,35704.0,36365.0,37797.0,34200.0,33008.0,33580.0,33930.0,34297.0,32775,33754.0,34421.0,34980.0,36044.0,1490.0,1449.0,1465.0,1319.0,1330.0,2274,1500.0,1283.0,1385.0,1753.0
23190.0,8331.0,7990.0,8330.0,8487.0,8576.0,8239,8474.0,8652.0,8836.0,8767.0,7935.0,7614.0,7939.0,8145.0,8186.0,7631,8114.0,8330.0,8469.0,8316.0,396.0,376.0,391.0,342.0,390.0,608,360.0,322.0,367.0,451.0
23240.0,12589.0,11601.0,11667.0,11862.0,12022.0,11865,12561.0,13120.0,13255.0,13510.0,12224.0,11237.0,11327.0,11523.0,11694.0,11234,12086.0,12729.0,12868.0,13101.0,365.0,364.0,340.0,339.0,328.0,631,475.0,391.0,387.0,409.0
23300.0,21587.0,21499.0,21770.0,22301.0,21937.0,21134,20961.0,20816.0,21164.0,21266.0,20171.0,20250.0,20755.0,21246.0,21004.0,19617,19796.0,19850.0,20111.0,20238.0,1416.0,1249.0,1015.0,1055.0,933.0,1517,1165.0,966.0,1053.0,1028.0
23340.0,19238.0,18242.0,18415.0,18525.0,18786.0,19185,19246.0,19552.0,19658.0,19712.0,18616.0,17640.0,17860.0,17964.0,18195.0,18469,18742.0,19133.0,19196.0,19160.0,622.0,602.0,555.0,561.0,591.0,716,504.0,419.0,462.0,552.0
23380.0,31479.0,29330.0,29602.0,29214.0,29049.0,28277,28417.0,28246.0,28419.0,28236.0,29944.0,27852.0,28124.0,27821.0,27721.0,25854,26786.0,26841.0,27313.0,26907.0,1535.0,1478.0,1478.0,1393.0,1328.0,2423,1631.0,1405.0,1106.0,1329.0
23420.0,500241.0,503533.0,503837.0,504901.0,509878.0,504123,502964.0,511257.0,527360.0,538701.0,448912.0,455351.0,460620.0,466728.0,472501.0,445461,456690.0,477844.0,488229.0,496198.0,51329.0,48182.0,43217.0,38173.0,37377.0,58662,46274.0,33413.0,39131.0,42503.0
